JoinField,mean_turnout_1r,std_turnout_1r,cv_turnout_1r,n_cycles_1r,mean_turnout_ro,std_turnout_ro,cv_turnout_ro,n_cycles_ro
CITY OF CHICAGO:Ward 25 Precinct 17,206.99997048583603,36.85860210047365,0.17806090510044636,3,244.99495843019653,54.690938516337106,0.22323291412512694,3
CITY OF CHICAGO:Ward 26 Precinct 01,190.77716555793464,15.339042006488453,0.08040292433126825,3,212.1124704393585,58.47512241327202,0.27567979521500907,3
CITY OF CHICAGO:Ward 26 Precinct 02,247.5058011915961,25.731707310826188,0.10396405735519339,3,256.71370335528377,42.199160124342704,0.16438218752171707,3
CITY OF CHICAGO:Ward 26 Precinct 03,326.821236085128,75.757649452383,0.2318014898904862,3,358.7391217699521,78.29270946376938,0.21824413539701978,3
CITY OF CHICAGO:Ward 26 Precinct 04,265.0247402786922,3.990918144466177,0.015058662599836698,3,309.4255247619353,98.24102440393881,0.31749489470696746,3
CITY OF CHICAGO:Ward 26 Precinct 05,305.2772486772487,55.25372980102337,0.18099524298137207,3,313.88500881834216,44.26970456899074,0.14103797035624405,3
CITY OF CHICAGO:Ward 26 Precinct 06,204.71569563833177,29.76587691690051,0.14540104911881035,3,203.71251193887295,19.443573939234057,0.09544614493324985,3
CITY OF CHICAGO:Ward 26 Precinct 07,286.23008489492287,54.71527367619249,0.19115836022715382,3,308.2304559666405,52.7620840318291,0.1711773869534148,3
CITY OF CHICAGO:Ward 26 Precinct 08,233.66861979166666,29.24951030179994,0.12517517468917352,3,243.3515625,56.87236150972304,0.23370452577111783,3
CITY OF CHICAGO:Ward 26 Precinct 09,248.71892842832816,12.95159884457555,0.05207323353480808,3,241.89022171024075,68.17179732846331,0.2818294879655202,3
CITY OF CHICAGO:Ward 26 Precinct 10,242.02713486781636,27.51147729219239,0.11367104480750823,3,256.8477995601493,15.758863319958861,0.06135486987603492,3
CITY OF CHICAGO:Ward 26 Precinct 11,203.7550496344882,30.31281403372448,0.14877086034482084,3,222.93840116671933,22.111985096087196,0.09918428130984602,3
CITY OF CHICAGO:Ward 26 Precinct 12,106.16086547507057,15.61986806026292,0.1471339555340276,3,109.95296331138287,20.746266166551795,0.18868310177142847,3
CITY OF CHICAGO:Ward 26 Precinct 13,167.33333333333334,26.102362600602525,0.1559902147446366,3,173.0,37.589892258425,0.21728261421054915,3
CITY OF CHICAGO:Ward 26 Precinct 14,163.5796863613319,5.882131998866789,0.035958816951597035,3,160.57519498463964,51.23684080810978,0.3190831610885543,3
CITY OF CHICAGO:Ward 26 Precinct 15,200.74729261230644,12.994923272452658,0.06473274485225126,3,198.11977445908087,65.10962365306465,0.32863768309261937,3
CITY OF CHICAGO:Ward 26 Precinct 16,376.0621844049185,31.716004356466232,0.08433712739996364,3,380.1210909304917,54.90570300123343,0.14444266395961017,3
CITY OF CHICAGO:Ward 26 Precinct 17,277.1917550058893,100.72361082060175,0.3633715974649453,3,286.3990577149588,100.98791956605419,0.3526126111300384,3
CITY OF CHICAGO:Ward 26 Precinct 18,152.10555363900184,16.05522066995303,0.10555315230670356,3,179.1112284185224,62.26672125064166,0.34764275696409935,3
CITY OF CHICAGO:Ward 26 Precinct 19,341.6609318996416,73.44245976451833,0.21495714876201033,3,368.35436081242534,89.53693142378638,0.2430728150640266,3
CITY OF CHICAGO:Ward 26 Precinct 20,388.0,52.91502622129181,0.13637893356003045,3,375.3333333333333,71.30451131123004,0.1899764955006129,3
CITY OF CHICAGO:Ward 26 Precinct 21,174.10564726265056,11.651180056242564,0.06692017312147229,3,184.33292970820244,58.488735650802816,0.3172994415234978,3
CITY OF CHICAGO:Ward 26 Precinct 22,203.4519397231909,19.52752777051859,0.09598103511368343,3,204.26051730195425,46.16884318173315,0.22602920912749216,3
CITY OF CHICAGO:Ward 26 Precinct 23,334.59803020676094,39.815414687917084,0.11899476713390576,3,331.56072372175606,39.21485291402673,0.11827351706149494,3
CITY OF CHICAGO:Ward 26 Precinct 24,172.36486875387345,23.252690037990636,0.13490388271170306,3,167.2461622333195,42.56849339280906,0.2545259802937851,3
CITY OF CHICAGO:Ward 26 Precinct 25,308.6667153245409,69.89772543745187,0.22645047867878926,3,318.8879655961221,74.6112072136561,0.23397310423483544,3
CITY OF CHICAGO:Ward 26 Precinct 26,441.078022402472,62.61598522521091,0.14196124505173255,3,446.1985322518347,40.29281357701207,0.0903024341511522,3
CITY OF CHICAGO:Ward 26 Precinct 27,431.4407572859505,80.08044823668702,0.18561169032904154,3,426.9482120694504,38.91742347245689,0.09115256223657943,3
CITY OF CHICAGO:Ward 26 Precinct 28,332.6666666666667,79.52567719506281,0.23905514186892626,3,339.3333333333333,98.33785300347641,0.28979720924403657,3
CITY OF CHICAGO:Ward 26 Precinct 29,370.3333333333333,89.04680417248747,0.24045041630734693,3,391.0,31.096623610932426,0.07953100667757654,3
CITY OF CHICAGO:Ward 26 Precinct 30,170.0,35.08560958569767,0.20638593873939803,3,178.33333333333334,35.21836642056717,0.1974861668443019,3
CITY OF CHICAGO:Ward 26 Precinct 31,247.72502308776697,20.287133428168847,0.08189375935987411,3,255.0490219533151,46.4493791308124,0.18211941678927368,3
CITY OF CHICAGO:Ward 26 Precinct 32,283.6299373340211,62.73026585841094,0.2211694098586486,3,298.9157343191762,45.355786800783996,0.1517343571896219,3
CITY OF CHICAGO:Ward 27 Precinct 01,322.50466593050885,90.2583421802203,0.27986677935279414,3,369.23319733362706,85.52836200292884,0.23163779048190028,3
CITY OF CHICAGO:Ward 27 Precinct 02,430.56993831250315,91.19951028381094,0.21181114185825786,3,481.13935228770634,120.28271125175631,0.2499955796170898,3
CITY OF CHICAGO:Ward 27 Precinct 03,314.8891706206426,24.16040820778027,0.076726704065943,3,342.6843838609502,43.26970495183341,0.12626692954118038,3
CITY OF CHICAGO:Ward 27 Precinct 04,302.210177463046,66.8245966751458,0.22111961031926877,3,318.59646549691354,45.30146129593475,0.1421907214986778,3
CITY OF CHICAGO:Ward 27 Precinct 05,293.7005199428129,37.95369008794082,0.12922581851516937,3,313.17376469035435,37.072753152729724,0.11837758245613207,3
CITY OF CHICAGO:Ward 27 Precinct 06,425.02515354417864,100.81221917129925,0.23719118346444046,3,489.0527222202216,98.84568722367018,0.2021166281928183,3
CITY OF CHICAGO:Ward 27 Precinct 07,596.5127228253616,108.98255893998116,0.1826994710587045,3,657.6097964602486,87.0376475616226,0.13235454829007232,3
CITY OF CHICAGO:Ward 27 Precinct 08,172.7323369892681,15.526210671337303,0.08988595269397617,3,191.44120589617685,17.20813132784824,0.0898872907078355,3
CITY OF CHICAGO:Ward 27 Precinct 09,459.4247584883473,54.55117908553512,0.11873800459737029,3,498.930656691112,72.28120246908499,0.1448722412618439,3
CITY OF CHICAGO:Ward 27 Precinct 10,332.6522282749689,36.71766394664121,0.11037852996520603,3,331.7477781891846,17.949956673855354,0.05410724006000455,3
CITY OF CHICAGO:Ward 27 Precinct 11,344.01658209358084,128.83165003721868,0.3744925586237391,3,416.11678156914473,124.0056977977943,0.29800696172400987,3
CITY OF CHICAGO:Ward 27 Precinct 12,344.6666666666667,33.94603560555096,0.09848946500643412,3,396.6666666666667,24.826061575153908,0.06258670985332918,3
CITY OF CHICAGO:Ward 27 Precinct 13,407.3781094527363,28.599076567528087,0.07020278189701337,3,438.8159203980099,22.597539048976643,0.05149662534686635,3
CITY OF CHICAGO:Ward 27 Precinct 14,301.78347840445355,5.40759749745534,0.017918799021224143,3,315.83419848726413,19.358406662705413,0.061292940268740506,3
CITY OF CHICAGO:Ward 27 Precinct 15,268.64045989574925,82.10534274813908,0.30563282530115354,3,296.9777343054572,106.21435794464188,0.3576509134364761,3
CITY OF CHICAGO:Ward 27 Precinct 16,310.93757022356994,76.24000391203874,0.24519392705494147,3,379.9288700001698,136.91439536999192,0.3603684957395597,3
CITY OF CHICAGO:Ward 27 Precinct 17,228.31735762144055,48.11255125737357,0.21072664714851042,3,249.71343174204355,44.721664449518975,0.17909194606606862,3
CITY OF CHICAGO:Ward 27 Precinct 18,546.6807136904897,57.3269860926578,0.10486374341918747,3,567.721732105068,23.680949788500723,0.04171224818309069,3
CITY OF CHICAGO:Ward 27 Precinct 19,168.8662613981763,36.30848808779908,0.21501327611076723,3,185.8503883823033,52.11636170102989,0.280421053486442,3
CITY OF CHICAGO:Ward 27 Precinct 20,317.6666666666667,45.70922591045853,0.1438905327716428,3,341.6666666666667,60.18582335843993,0.1761536293417754,3
CITY OF CHICAGO:Ward 27 Precinct 21,180.79338014042128,33.620502211750214,0.1859609139761497,3,198.7128050819124,35.99955628807788,0.18116374671092952,3
CITY OF CHICAGO:Ward 27 Precinct 22,322.06792947779405,41.42315067531301,0.12861619206382066,3,346.5891440946803,38.10161769752126,0.10993309613619279,3
CITY OF CHICAGO:Ward 27 Precinct 23,335.61363587757813,71.07045053778458,0.2117627025253198,3,365.3498716699593,95.88143016371973,0.262437289837985,3
CITY OF CHICAGO:Ward 27 Precinct 24,165.29691467590817,15.402088359851323,0.09317831727258584,3,189.55232224140522,39.59760504757083,0.2089006590863135,3
CITY OF CHICAGO:Ward 27 Precinct 25,384.16810873124376,56.19816184637194,0.14628533855132425,3,431.3368687426305,31.505756810059953,0.07304211416450646,3
CITY OF CHICAGO:Ward 27 Precinct 26,417.83929132940006,51.42049878408668,0.12306286137066456,3,444.4013043886357,25.531840254786314,0.05745221717994403,3
CITY OF CHICAGO:Ward 27 Precinct 27,285.71849170340096,23.148799214668475,0.08101960456482744,3,307.97562721900596,16.903924488704003,0.054887215073949266,3
CITY OF CHICAGO:Ward 27 Precinct 28,163.9853427895981,100.78298823929262,0.6145853435730689,3,195.02576832151303,151.14950171198038,0.7750232341748825,3
CITY OF CHICAGO:Ward 27 Precinct 29,395.9353241985976,166.60234938130512,0.420781726708827,3,467.19253767104374,188.02657185949013,0.40246056325471974,3
CITY OF CHICAGO:Ward 28 Precinct 01,262.2143353290888,44.5699296410182,0.16997518303139786,3,288.7105987142324,57.94755709020857,0.2007115684296905,3
CITY OF CHICAGO:Ward 28 Precinct 02,239.88183741311573,25.976905282119677,0.10829042149357561,3,267.1517074644908,65.50334764449457,0.24519157397936947,3
CITY OF CHICAGO:Ward 28 Precinct 03,76.17022285443339,19.615665396424916,0.2575240646717264,3,79.56804172593645,22.12535908566389,0.2780684129675116,3
CITY OF CHICAGO:Ward 28 Precinct 04,222.43339789111255,27.415892071517582,0.12325438684769109,3,246.57693135356143,49.81214390877376,0.20201461521698144,3
CITY OF CHICAGO:Ward 28 Precinct 05,221.66666666666666,19.731531449264992,0.08901442759066915,3,219.66666666666666,30.74627348693388,0.13996786109378095,3
CITY OF CHICAGO:Ward 28 Precinct 06,374.5111111111111,61.78446170733112,0.16497364130005934,3,412.05133020344283,57.28760092939688,0.13903025358785318,3
CITY OF CHICAGO:Ward 28 Precinct 07,171.33333333333334,14.6401275039985,0.08544821500388229,3,184.0,8.660254037844387,0.047066598031762975,3
CITY OF CHICAGO:Ward 28 Precinct 08,331.51612393921454,39.95650710357829,0.1205265874516093,3,364.7615768421462,41.86425537420871,0.11477156047147431,3
CITY OF CHICAGO:Ward 28 Precinct 09,181.66666666666666,21.501937897160186,0.11835929117702855,3,198.0,33.18132004607411,0.16758242447512178,3
CITY OF CHICAGO:Ward 28 Precinct 10,109.0,18.24828759089466,0.1674154824852721,3,117.66666666666667,20.108041509140897,0.17088987118250054,3
CITY OF CHICAGO:Ward 28 Precinct 11,334.41801385681293,67.41230145316246,0.2015809515632918,3,385.33051064921733,57.84022214993387,0.1501054823104529,3
CITY OF CHICAGO:Ward 28 Precinct 12,527.5786560551167,84.1826719505471,0.15956421091787393,3,593.4914108663401,86.68437608822106,0.14605834979428745,3
CITY OF CHICAGO:Ward 28 Precinct 13,363.87985601051355,63.08374637035841,0.17336421714021932,3,415.6205291937145,81.7388447319579,0.19666700509363108,3
CITY OF CHICAGO:Ward 28 Precinct 14,357.06366366366365,21.924886738506405,0.06140329854218537,3,387.78858858858865,13.881416731992601,0.03579635177640471,3
CITY OF CHICAGO:Ward 28 Precinct 15,259.48855706546385,72.70501379149928,0.28018581864924874,3,280.13000909338285,50.681458878669474,0.18092120527427868,3
CITY OF CHICAGO:Ward 28 Precinct 16,548.1237280105466,63.083482365220114,0.1150898586240483,3,575.1046121204631,79.01153380256928,0.1373863678666157,3
CITY OF CHICAGO:Ward 28 Precinct 17,269.8934794546804,15.89486446279457,0.05889310291938188,3,289.26108094237424,41.0219322488944,0.14181628622575282,3
CITY OF CHICAGO:Ward 28 Precinct 18,304.639431616341,29.72150361759182,0.09756289085722396,3,331.5204262877442,34.40856825270087,0.10379019066184429,3
CITY OF CHICAGO:Ward 28 Precinct 19,305.8342967244701,47.14444429478113,0.15415028595453487,3,346.25433526011557,73.27565422809984,0.21162378854564579,3
CITY OF CHICAGO:Ward 28 Precinct 20,249.61853346420912,29.315213427562387,0.11744005150869805,3,273.35572763296614,21.993695769881686,0.08045814865607115,3
CITY OF CHICAGO:Ward 28 Precinct 21,274.54716981132077,60.74870179996376,0.22126872348279014,3,306.38993710691824,78.73501786279417,0.25697651367485574,3
CITY OF CHICAGO:Ward 28 Precinct 22,220.33333333333334,35.7957166897568,0.16246164912143782,3,249.0,52.67826876426369,0.2115593123062799,3
CITY OF CHICAGO:Ward 28 Precinct 23,304.5666021088875,36.86387845115955,0.12103716624181964,3,332.7564019797719,50.52695051074786,0.15184366163996257,3
CITY OF CHICAGO:Ward 28 Precinct 24,206.8894871794872,27.477766809482393,0.13281374121075581,3,232.1476923076923,29.221053770046552,0.12587268682092476,3
CITY OF CHICAGO:Ward 28 Precinct 25,535.7514876736649,52.68310627806608,0.09833496964577022,3,581.929470833651,106.64637281094039,0.1832633990132218,3
CITY OF CHICAGO:Ward 28 Precinct 26,143.66666666666666,14.29452109492771,0.09949782664682862,3,157.0,28.513154858766505,0.18161245132972295,3
CITY OF CHICAGO:Ward 29 Precinct 01,441.5034637454174,83.5953301212929,0.18934241061695542,3,495.8968324106059,113.05067163328592,0.2279721592165348,3
CITY OF CHICAGO:Ward 29 Precinct 02,357.1319572541285,60.58803131805701,0.1696516654065312,3,407.2365357712583,68.05966089826241,0.16712562582177307,3
CITY OF CHICAGO:Ward 29 Precinct 03,318.88318807910747,25.681159982670913,0.08053469402814681,3,355.2346468829173,38.48543330573151,0.10833806230172145,3
CITY OF CHICAGO:Ward 29 Precinct 04,358.8090743591146,21.025396834799622,0.058597728812611695,3,398.03485249804015,52.96039059321248,0.13305465654787918,3
CITY OF CHICAGO:Ward 29 Precinct 05,326.27889401962864,43.64908815508999,0.13377846055976916,3,348.79837980761096,51.644069813175705,0.14806281451668832,3
CITY OF CHICAGO:Ward 29 Precinct 06,359.42984340602976,35.32230595649646,0.09827315846056398,3,394.7048725968066,42.12050172737372,0.10671391374081178,3
CITY OF CHICAGO:Ward 29 Precinct 07,579.9317427414388,32.96957445357298,0.056850784365966994,3,613.9502820610855,70.69457953283498,0.11514707558323291,3
CITY OF CHICAGO:Ward 29 Precinct 08,719.7027875396753,70.10323386067705,0.09740581122427908,3,792.5259604619173,94.44564774213565,0.1191704151711179,3
CITY OF CHICAGO:Ward 29 Precinct 09,333.33962264150944,15.138249810779659,0.045413892566441495,3,367.7044025157233,40.847785649901475,0.11108864993302547,3
CITY OF CHICAGO:Ward 29 Precinct 10,450.5383253140523,50.26490991097526,0.1115663353965228,3,522.3812649807041,91.30692389730847,0.17478981352955142,3
CITY OF CHICAGO:Ward 29 Precinct 11,386.788718711105,18.164685463925363,0.046962810922861184,3,427.58099917023924,60.604166979450916,0.14173727807610476,3
CITY OF CHICAGO:Ward 29 Precinct 12,501.1545972335232,13.535640220297275,0.027008911611340697,3,545.6905343097369,41.88405752890692,0.07675423137380885,3
CITY OF CHICAGO:Ward 29 Precinct 13,531.1787360998102,56.412739468058454,0.10620293252374907,3,561.3094656902631,83.06059178278286,0.14797646727842043,3
CITY OF CHICAGO:Ward 29 Precinct 14,447.78953662182363,25.997526110358685,0.058057466698500926,3,507.31808669656203,65.70753381054385,0.12951939923609496,3
CITY OF CHICAGO:Ward 29 Precinct 15,439.0252444000742,65.13604317724877,0.14836514302556073,3,482.85162133263503,80.5544227383742,0.16683059387074212,3
CITY OF CHICAGO:Ward 29 Precinct 16,506.07629681321237,46.033357063689834,0.09096129843180599,3,560.552686671319,60.821080991578,0.10850198819444878,3
CITY OF CHICAGO:Ward 29 Precinct 17,375.10892216488975,25.761479801951037,0.06867733151552938,3,382.61093863281735,45.38247905598965,0.11861260218579935,3
CITY OF CHICAGO:Ward 29 Precinct 18,494.9472025216706,51.43199995553671,0.10391411385598211,3,541.3650512214341,93.27792621209032,0.17230134453939275,3
CITY OF CHICAGO:Ward 29 Precinct 19,545.4460820563631,94.45612780647221,0.1731722546257316,3,610.4521271307225,123.2240130910235,0.20185696406728426,3
CITY OF CHICAGO:Ward 29 Precinct 20,298.04533189422557,24.822280147245053,0.08328357297021624,3,330.3851412124483,31.70577887350042,0.09596611626402589,3
CITY OF CHICAGO:Ward 29 Precinct 21,379.0472775212516,40.09231400775663,0.10577127547238173,3,427.59394345394986,30.158481751717943,0.07053065697822702,3
CITY OF CHICAGO:Ward 29 Precinct 22,498.6478960391243,46.66498643201799,0.0935830408644833,3,528.8396830714117,76.87272887805904,0.14536112046583793,3
CITY OF CHICAGO:Ward 29 Precinct 23,517.3451231580834,79.48989824746094,0.15364965221325083,3,555.6507183247487,109.48357523903262,0.19703668442851757,3
CITY OF CHICAGO:Ward 29 Precinct 24,386.7134254339355,69.18629390426301,0.17890843543026283,3,420.19199433227067,88.49609890347757,0.21060872195841615,3
CITY OF CHICAGO:Ward 30 Precinct 01,405.5381260489607,65.47905291780586,0.161462138112017,3,457.8909779500827,94.46571140816545,0.2063061207955569,3
CITY OF CHICAGO:Ward 30 Precinct 02,302.741214057508,45.88447924624456,0.15156337200103998,3,336.07774227902024,12.03492975776956,0.03580995776797934,3
CITY OF CHICAGO:Ward 30 Precinct 03,358.4435079921628,66.45949962969591,0.18541136370964492,3,385.3760167335981,64.66724611098547,0.1678029854039633,3
CITY OF CHICAGO:Ward 30 Precinct 04,326.43062108523253,43.90765284050938,0.13450837637270827,3,360.9121341054462,50.61056762635761,0.1402296094915194,3
CITY OF CHICAGO:Ward 30 Precinct 05,373.61541949840176,77.6739600893619,0.20789816489277463,3,431.62670393563076,9.386243482756363,0.021746206611341058,3
CITY OF CHICAGO:Ward 30 Precinct 06,366.28299047176523,51.83423734627666,0.14151418082372647,3,390.34491157780616,59.7150252449207,0.15298015543112287,3
CITY OF CHICAGO:Ward 30 Precinct 07,251.68336812804455,59.20322069171521,0.23522897493010114,3,290.0615866388309,29.698532927288188,0.10238699054027864,3
CITY OF CHICAGO:Ward 30 Precinct 08,366.96807361348283,114.53907440696082,0.31212272304538846,3,426.52196191715626,93.9981000236413,0.2203827901408243,3
CITY OF CHICAGO:Ward 30 Precinct 09,396.26297983646856,54.416178667514146,0.1373233974316017,3,457.7749138401767,10.865693798886472,0.02373588737691297,3
CITY OF CHICAGO:Ward 30 Precinct 10,338.17273671607956,47.12489844961892,0.13935156011462768,3,360.04327327911625,54.84813643857663,0.15233762302804288,3
CITY OF CHICAGO:Ward 30 Precinct 11,337.0547680625787,69.24714413453543,0.20544775121436282,3,396.6751056064336,33.9540072911443,0.08559651667385504,3
CITY OF CHICAGO:Ward 30 Precinct 12,378.5127925739948,76.30193130972916,0.20158349415578347,3,457.93844007942374,8.635152057774993,0.018856578312747306,3
CITY OF CHICAGO:Ward 30 Precinct 13,358.0146760343482,93.53156967341955,0.2612506579603068,3,428.5661202185793,10.701140786236012,0.024969637779062345,3
CITY OF CHICAGO:Ward 30 Precinct 14,379.769586692459,40.978536532080874,0.1079036815164077,3,419.4480614930192,44.18096025335329,0.10533118235447748,3
CITY OF CHICAGO:Ward 30 Precinct 15,486.00934915498027,113.23698752816087,0.23299343464286215,3,558.4595469255663,91.9077095683706,0.16457362055021046,3
CITY OF CHICAGO:Ward 30 Precinct 16,268.33386220989036,27.459253471284637,0.1023324199381368,3,317.87881671723693,61.594247970209224,0.19376644410061214,3
CITY OF CHICAGO:Ward 30 Precinct 17,378.02770798490747,75.65068226756905,0.2001194110104473,3,425.2542970499556,38.60290184146452,0.09077604179254126,3
CITY OF CHICAGO:Ward 30 Precinct 18,298.14753010176804,82.83686369862356,0.2778385038787626,3,342.5660878008669,35.02447574189187,0.10224151481757744,3
CITY OF CHICAGO:Ward 30 Precinct 19,233.9832985386221,51.757898660440674,0.22120338923206237,3,287.2717466945024,17.69236862157551,0.061587569349067825,3
CITY OF CHICAGO:Ward 30 Precinct 20,246.60966651303957,56.06389634926263,0.22733860007185983,3,285.3950340237646,20.489871409633345,0.07179477204192408,3
CITY OF CHICAGO:Ward 30 Precinct 21,442.518821592429,65.11347617447889,0.14714284002692668,3,486.9714517577093,47.765556301082604,0.09808697435686264,3
CITY OF CHICAGO:Ward 30 Precinct 22,432.12272994744643,68.14128865047208,0.157689665291986,3,458.18770840519716,64.91177174227681,0.14167069642311803,3
CITY OF CHICAGO:Ward 30 Precinct 23,432.1505944900428,73.60186015114209,0.1703153046404937,3,460.4319383588848,69.63746833636891,0.151243783358247,3
CITY OF CHICAGO:Ward 30 Precinct 24,388.9339819328009,48.62276449521012,0.12501546985835515,3,403.26578223556817,49.920372484668235,0.12379025120337929,3
CITY OF CHICAGO:Ward 30 Precinct 25,253.76843764711467,36.52480493022686,0.14392965992491755,3,268.10910235670264,59.63661184140485,0.2224341184883086,3
CITY OF CHICAGO:Ward 30 Precinct 26,426.8033739223402,102.41491454330415,0.23995807156374366,3,512.216245834591,73.2542603547895,0.14301432441962286,3
CITY OF CHICAGO:Ward 31 Precinct 01,280.5740690156672,11.627274028627095,0.0414410143796212,3,319.839578398341,63.31975073987818,0.19797346862750434,3
CITY OF CHICAGO:Ward 31 Precinct 02,349.09330050871773,111.61541262402514,0.31972946046622236,3,387.12473697311367,93.65103264615395,0.24191435912466153,3
CITY OF CHICAGO:Ward 31 Precinct 03,272.92927012791574,20.546964394906496,0.07528311047502015,3,319.799347880612,69.48076096374547,0.21726361052394683,3
CITY OF CHICAGO:Ward 31 Precinct 04,238.6595332072831,62.443800941312574,0.2616438576835656,3,283.71157833934444,46.46768698635146,0.16378495110542138,3
CITY OF CHICAGO:Ward 31 Precinct 05,306.18774826537174,22.13140555355473,0.07228050658112396,3,347.00906076875145,68.23957051704011,0.19665068792689333,3
CITY OF CHICAGO:Ward 31 Precinct 06,250.33333333333334,7.571877794400365,0.03024718160213195,3,294.3333333333333,76.00219295081777,0.2582180960956436,3
CITY OF CHICAGO:Ward 31 Precinct 07,299.069254452371,28.13757498406855,0.0940838102385067,3,340.8651164635799,42.413003704378156,0.12442752765201134,3
CITY OF CHICAGO:Ward 31 Precinct 08,401.5939278937381,9.475856787169205,0.023595617684928044,3,447.10120177103096,42.99860139678032,0.09617196560075615,3
CITY OF CHICAGO:Ward 31 Precinct 09,263.44285112404776,14.156970800404988,0.053738299369296125,3,298.6735650091168,71.07431376568951,0.2379665363538953,3
CITY OF CHICAGO:Ward 31 Precinct 10,345.8735659835122,73.12987580397146,0.21143528443991455,3,395.4984182167625,52.647336797500586,0.13311642821450156,3
CITY OF CHICAGO:Ward 31 Precinct 11,339.99371069182394,47.85393180538051,0.14074946182976933,3,408.3828616352201,39.45730251501179,0.0966184093941147,3
CITY OF CHICAGO:Ward 31 Precinct 12,396.06868953536406,36.36525051136359,0.09181551451094097,3,477.68987425506174,65.9774014370792,0.13811764701935186,3
CITY OF CHICAGO:Ward 31 Precinct 13,262.62876576778854,33.801597567357774,0.1287048563341478,3,312.6808314368714,64.42574594549623,0.20604315796858638,3
CITY OF CHICAGO:Ward 31 Precinct 14,351.1073283362334,20.214332719417655,0.05757308688259465,3,414.37892685048854,114.04523071103068,0.2752196680893939,3
CITY OF CHICAGO:Ward 31 Precinct 15,167.4040632054176,18.156791917156163,0.10846087944040157,3,191.86731878605465,35.488755117461,0.18496508598753816,3
CITY OF CHICAGO:Ward 31 Precinct 16,215.63668540924445,28.09030782711883,0.13026683179537774,3,252.02642480286386,64.75480063266465,0.25693655212272337,3
CITY OF CHICAGO:Ward 31 Precinct 17,292.03076186647996,3.492230194312828,0.011958432639057109,3,333.246146312489,74.49391319975359,0.2235402090138493,3
CITY OF CHICAGO:Ward 31 Precinct 18,290.0705989649341,5.447998680033735,0.018781630056524033,3,323.547573597175,49.4443126946572,0.15281929685004106,3
CITY OF CHICAGO:Ward 31 Precinct 19,272.3333333333333,21.548395145191982,0.07912507397255318,3,322.0,45.92385001282014,0.14262065221372713,3
CITY OF CHICAGO:Ward 31 Precinct 20,280.46127513906714,26.858090676073502,0.09576398974423787,3,325.76829268292687,54.29204570700241,0.16665847145487953,3
CITY OF CHICAGO:Ward 31 Precinct 21,283.258263061616,17.4142483601055,0.06147834196214587,3,318.1721484183286,46.97189587626011,0.1476304450586356,3
CITY OF CHICAGO:Ward 31 Precinct 22,139.00169204737733,6.999722345040479,0.05035710171538555,3,149.3119712351946,37.72208410179881,0.25263938175713585,3
CITY OF CHICAGO:Ward 31 Precinct 23,164.56572518157554,9.111809975992212,0.05536881975841925,3,186.07182781281912,65.35995665811384,0.35126196924266995,3
CITY OF CHICAGO:Ward 32 Precinct 01,729.5801878948173,210.25432772886109,0.28818535812429874,3,831.5625102838953,193.52739980357282,0.23272742266543808,3
CITY OF CHICAGO:Ward 32 Precinct 02,556.6889930232696,177.31448543849905,0.31851624095446646,3,654.0344719056023,197.86716363804524,0.30253323354889416,3
CITY OF CHICAGO:Ward 32 Precinct 03,441.0930537109229,127.75479331631276,0.2896322946859164,3,488.8243423405891,116.3806338187823,0.23808272980336548,3
CITY OF CHICAGO:Ward 32 Precinct 04,403.9103174603174,140.1875551733192,0.3470759451127219,3,466.61349206349206,127.11207484362231,0.2724140578993935,3
CITY OF CHICAGO:Ward 32 Precinct 05,338.3333333333333,117.71717518413926,0.3479325374900668,3,390.0,100.79186475107998,0.258440678848923,3
CITY OF CHICAGO:Ward 32 Precinct 06,173.47916994968287,55.534272688548675,0.32012069636173746,3,205.80847286978334,60.12303584961017,0.2921310041868417,3
CITY OF CHICAGO:Ward 32 Precinct 07,419.7472548108067,149.38836192369857,0.35590074791801224,3,506.62567632118004,133.07964290493135,0.26267844115457795,3
CITY OF CHICAGO:Ward 32 Precinct 08,317.62036380817386,96.88018327127679,0.30501880329621234,3,363.40231514292464,57.67734800173845,0.1587148611836834,3
CITY OF CHICAGO:Ward 32 Precinct 09,297.130894836713,114.42978317061444,0.3851157357214531,3,349.7100337239854,115.58755649369948,0.3305239922996574,3
CITY OF CHICAGO:Ward 32 Precinct 10,500.66453495210334,143.16741064416397,0.2859547674129949,3,603.2127215250097,179.1137247156784,0.296932936465353,3
CITY OF CHICAGO:Ward 32 Precinct 11,306.00135323355084,126.45488750667711,0.4132494388355281,3,373.04267776296143,120.39418186949669,0.3227356789080243,3
CITY OF CHICAGO:Ward 32 Precinct 12,196.20483359387015,81.46277684573563,0.4151925075116024,3,231.0526065432633,58.93790373118345,0.25508434902744825,3
CITY OF CHICAGO:Ward 32 Precinct 13,138.94613606173843,43.44004409687246,0.3126394538785202,3,163.06351171844477,33.82326916537705,0.20742389765147662,3
CITY OF CHICAGO:Ward 32 Precinct 14,555.5309494000052,183.14568093808555,0.32967682743128884,3,667.969141899097,238.26498280717652,0.35670058369727603,3
CITY OF CHICAGO:Ward 32 Precinct 15,599.1385131905671,228.26835521386016,0.3809942946219102,3,746.3977494905254,213.58328606896328,0.2861521035061407,3
CITY OF CHICAGO:Ward 32 Precinct 16,251.16892894720226,121.484150277327,0.48367507392948256,3,308.57757003824923,136.54794987053583,0.4425076970228596,3
