joinfield,ward,model_leader,actual_leader,correct,precinct_mae,actual_margin,err_Paul Vallas,err_Brandon Johnson,err_Lori Lightfoot,err_Chuy García,err_Willie Wilson,err_Kam Buckner,err_Sophia King,err_Jamal Green,pct_black,pct_hispanic,pct_white,pct_asian,score_pp
CITY OF CHICAGO:Ward 21 Precinct 13,Ward 21,Lori Lightfoot,Lori Lightfoot,True,1.893860590017092,18.749999999999996,-1.8759282657572234,-3.7516997370390186,-1.390433565308541,-2.604166666666667,-0.341307255839815,0.9966226586638167,2.7622511985800866,-1.4284753722815666,0.9709914122607822,0.0190378490642783,0.0096897175459054,0.0,-7.61
CITY OF CHICAGO:Ward 21 Precinct 14,Ward 21,Lori Lightfoot,Lori Lightfoot,True,1.883311738866169,20.414673046252,-1.0938361590603616,-3.0017232512831034,-2.06860962908747,-2.1316628387015153,-3.3688627933296216,0.45592600016449036,1.7572198513382091,1.1886533879645809,0.8269809515054688,0.027582746861447,0.1354062118652852,0.0100300897677989,2.99
CITY OF CHICAGO:Ward 21 Precinct 15,Ward 21,Lori Lightfoot,Lori Lightfoot,True,1.8039075054772173,21.291448516579408,-2.356456797215304,0.043080653290727966,-2.789165279297584,-1.3533363785297388,-4.848119282863631,0.9699199748955383,0.7286715483976108,1.3425101293276052,0.9139313009738194,0.0411172542846265,0.0318156476612274,0.0,1.4
CITY OF CHICAGO:Ward 21 Precinct 17,Ward 21,Lori Lightfoot,Lori Lightfoot,True,3.3753608905134795,13.681592039800993,-6.380878525752273,2.885467140311235,4.2258425042914105,-1.7412935323383085,-8.023728104758977,0.7530245609655821,2.0003117984459364,-0.9923409572441151,1.0,0.0,0.0,0.0,-0.74
CITY OF CHICAGO:Ward 21 Precinct 18,Ward 21,Lori Lightfoot,Lori Lightfoot,True,3.1263966085989585,16.16341030195382,-4.77526145209429,-3.6293615645229456,5.092995385707782,-3.374777975133215,-4.445094638133548,-0.2707407511140594,2.7309827329163308,0.6919583691694973,0.959836797938074,0.0109970744650549,0.0181690531318161,0.0,-1.0
CITY OF CHICAGO:Ward 21 Precinct 19,Ward 21,Lori Lightfoot,Lori Lightfoot,True,2.6420672195726427,20.382165605095544,-6.795581459782006,-4.729500217844573,1.9916007822003534,-2.547770700636943,2.2537414179904873,0.04882584893233007,2.592376630755999,-0.17714069843844937,0.9970830666146993,0.0007986922970662,0.0013196110722269,0.0,-1.71
CITY OF CHICAGO:Ward 21 Precinct 20,Ward 21,Lori Lightfoot,Lori Lightfoot,True,2.245229274471582,16.54320987654321,-4.513705959347127,-0.8352559033706991,2.8145428757162083,-3.2098765432098766,-4.117774684596115,0.042701533476418446,2.337436369767442,-0.09054032628876968,0.976939565134006,0.0,0.0044839734461654,0.0,1.62
CITY OF CHICAGO:Ward 21 Precinct 16,Ward 21,Lori Lightfoot,Lori Lightfoot,True,2.0296958882808456,23.90057361376673,-3.3910354677840178,-3.2889627309441476,-2.3222921163005616,-0.9552804461551039,-2.292660507936939,0.4667548234296369,2.0534533695014368,1.467127644194921,0.9182039655180582,0.0437968114152345,0.0314901959545778,0.0017391778087638,2.62
CITY OF CHICAGO:Ward 21 Precinct 22,Ward 21,Lori Lightfoot,Lori Lightfoot,True,2.3520055724174345,14.135338345864664,-3.5142182893527134,-2.935681403204521,2.628331944748158,-2.9756702151212076,-3.5498531199276457,0.4056310486768876,2.2426115802472917,-0.5640469780610515,0.9244408329850328,0.0143950012463347,0.0248994616152817,0.0,1.21
CITY OF CHICAGO:Ward 21 Precinct 23,Ward 21,Lori Lightfoot,Lori Lightfoot,True,2.541863437135239,16.30434782608696,-7.383515005421534,-0.23380062114905786,5.279998538399955,-0.3107917806241048,-1.299434293204413,-0.23022217518832866,0.7560074941436089,-4.84113758895091,0.9161864147362846,0.0594077453981716,0.0,0.0150897300525203,-3.25
CITY OF CHICAGO:Ward 21 Precinct 24,Ward 21,Lori Lightfoot,Lori Lightfoot,True,2.4011031405213714,16.425120772946862,-2.464533145089283,1.5812912472903562,0.6208287897604581,-2.657004830917874,-3.7401784684333,1.1106704068681965,2.252787972642103,-4.7815302631694,0.954802407776192,0.0122603647769647,0.0003812500352591,0.0226369888129798,-3.56
CITY OF CHICAGO:Ward 21 Precinct 25,Ward 21,Lori Lightfoot,Lori Lightfoot,True,3.4291491210245306,15.076923076923077,-6.828887904144743,1.634611710818759,5.2301512731827815,-1.3588629072482372,-6.6921424906341205,0.3714135733763991,2.348972210722791,-2.9681508980684126,0.9313963226790272,0.0501017307520305,0.0067356186503167,0.0,2.37
CITY OF CHICAGO:Ward 21 Precinct 26,Ward 21,Lori Lightfoot,Lori Lightfoot,True,2.5407721106058734,15.66579634464752,-3.2741469413209474,-1.0388698602565527,2.277472665422342,-2.7999715730517494,-7.181547783791636,0.29193709030657344,3.3968672914346394,0.06536367926254921,0.9564864681525178,0.026678624596164,0.0,0.0,1.28
CITY OF CHICAGO:Ward 21 Precinct 27,Ward 21,Lori Lightfoot,Lori Lightfoot,True,3.6882638130644314,5.486725663716813,-2.1869202955667943,1.7157009126006095,5.3392808747737055,-3.7119542593692634,-12.765104926129212,0.8075261985323607,2.759099550353657,-0.22052348718984843,0.9343422119959992,0.0,0.0081701001477034,0.0161422466999504,0.68
CITY OF CHICAGO:Ward 21 Precinct 28,Ward 21,Lori Lightfoot,Lori Lightfoot,True,1.8445318256628873,23.76425855513308,-4.3305035137525625,-1.031505316364076,0.8227034197241356,-2.6615969581749046,0.4322279920166844,0.0025368893666928224,2.188862989359068,-3.2863175265449756,0.9773605640208496,0.0039035515568417,0.0037887129586736,0.0,0.31
CITY OF CHICAGO:Ward 21 Precinct 29,Ward 21,Lori Lightfoot,Lori Lightfoot,True,2.6909379255828783,20.729366602687143,-7.323963062649977,-1.7880409644030175,3.7320187442333785,-1.3146587081934062,-3.267716700372847,0.9582119013227083,1.9420733407780346,-1.2008199827096568,0.953779767353973,0.0197523088964154,0.0051081295299984,0.0,5.86
CITY OF CHICAGO:Ward 22 Precinct 01,Ward 22,Lori Lightfoot,Lori Lightfoot,True,5.670799356018761,20.0,-3.5294117647058822,12.610253244830327,-7.93889023922108,4.349690809835457,-12.669837382493004,1.204940435428483,1.8793304498344927,-1.1840405218013623,0.5674110923034954,0.4201819991373895,0.0124069085591151,0.0,21.62
CITY OF CHICAGO:Ward 22 Precinct 02,Ward 22,Chuy García,Chuy García,True,8.07209881412417,1.9801980198019764,-8.91089108910891,7.938278188816383,-13.474337385824123,22.270591925569498,-7.920792079207921,1.78459245931127,0.86020322746686,-1.4171041576883903,0.1233153122717284,0.83612140619376,0.0214580955070856,0.009560047551627,36.66
CITY OF CHICAGO:Ward 22 Precinct 03,Ward 22,Chuy García,Chuy García,True,9.59814429051908,63.70106761565836,-9.9644128113879,31.438451303269098,4.954439458357832,-23.25698281113042,-3.558718861209965,2.27979618518757,0.4066524151408736,-0.9257004784689857,0.0053356910766451,0.9543510506526852,0.0403132582706695,0.0,51.41
CITY OF CHICAGO:Ward 22 Precinct 04,Ward 22,Chuy García,Chuy García,True,9.275395633878988,61.935483870967744,-8.38709677419355,26.731736119384035,7.889971820030079,-25.928161345369116,-1.2903225806451613,2.40740025144503,0.7684379547321499,-0.8000382252327811,0.0115406753093335,0.939982828019468,0.0484764966711986,0.0,53.58
CITY OF CHICAGO:Ward 22 Precinct 05,Ward 22,Chuy García,Chuy García,True,6.7559649449394525,43.3420365535248,-12.532637075718014,21.290196323733497,4.278276153527813,-9.134119079149217,-3.91644908616188,1.3159167922873942,0.7904398544292399,-0.7896851945085666,0.0543207803929229,0.8907691063234746,0.026195955293989,0.0232669454400906,46.59
CITY OF CHICAGO:Ward 22 Precinct 06,Ward 22,Chuy García,Chuy García,True,8.092485804006868,47.61904761904762,-15.343915343915343,24.952852960665112,5.743199836819864,-10.000681056338356,-5.291005291005291,1.546969240165161,0.78818370911456,-1.0730789940312573,0.0,0.95357347205895,0.0103077016467934,0.0331753235770523,46.1
CITY OF CHICAGO:Ward 22 Precinct 07,Ward 22,Chuy García,Chuy García,True,7.206594088626244,51.28205128205129,-8.11965811965812,22.02157420439659,5.0152124675309055,-15.401697770311106,-4.273504273504273,1.6994733422777124,0.76921569202702,-0.3524168393042348,0.0160639444516225,0.966587844388036,0.0148138349191985,7.78623459635319e-05,51.17
CITY OF CHICAGO:Ward 22 Precinct 08,Ward 22,Chuy García,Chuy García,True,9.459736848511758,49.79079497907949,-15.062761506276152,28.366761766715026,8.437814533084236,-16.749064702853328,-5.02092050209205,0.9341328561791975,0.7750856727662699,-0.33135324812779826,0.001768778147498,0.9031819042967114,0.0812637422625983,0.0110341309295618,47.08
CITY OF CHICAGO:Ward 22 Precinct 09,Ward 22,Chuy García,Chuy García,True,9.028768969737785,55.6910569105691,-8.536585365853659,26.584734818642662,6.898061722412188,-20.870330493576226,-4.0650406504065035,2.5760380454802503,0.75010713656108,-1.9492535249697025,0.0284664711076739,0.9165902428824874,0.0495496928507501,0.0,53.87
CITY OF CHICAGO:Ward 22 Precinct 10,Ward 22,Chuy García,Chuy García,True,9.994308972509367,62.16216216216216,-12.5,30.90193158899669,7.066651604831911,-23.269269601499055,-2.364864864864865,2.2279249816983397,0.44704142158933213,-1.1767877165947493,0.0108786271745938,0.9823222134180865,0.0067991245609223,0.0,48.36
CITY OF CHICAGO:Ward 22 Precinct 11,Ward 22,Chuy García,Chuy García,True,9.136176863015981,56.62337662337662,-12.987012987012985,28.51592372100026,6.153413768135912,-18.720992759587464,-3.6363636363636362,2.02528122837563,0.5207697683953003,-0.529657035256659,0.0,0.9559778348529656,0.0320508951248331,0.0119712926970792,47.68
CITY OF CHICAGO:Ward 22 Precinct 12,Ward 22,Chuy García,Chuy García,True,8.950811844478125,60.18518518518518,-9.25925925925926,27.830122096136645,6.5554716596243345,-19.440296104335808,-5.092592592592593,1.305183721479404,0.7825582475189399,-1.3410110748780317,0.0,0.988623548261944,0.011376451738056,0.0,48.42
CITY OF CHICAGO:Ward 22 Precinct 13,Ward 22,Chuy García,Chuy García,True,8.454408605209865,55.81395348837209,-13.2890365448505,27.31544677998724,5.069876050891764,-17.39868512060735,-1.3289036544850499,1.5984470765947347,0.4927084096235075,-1.1421652046387725,8.18292883964712e-05,0.9911036349022228,0.0088145769296261,0.0,46.11
CITY OF CHICAGO:Ward 22 Precinct 14,Ward 22,Chuy García,Chuy García,True,8.26058532719843,61.53846153846154,-9.89010989010989,24.820177741981166,6.129142330748961,-20.65060780750595,-1.8315018315018317,1.8363111426342338,0.41612278955867377,0.51070908354674,0.0004250169403102,0.9817850974358594,0.0177898856238302,0.0,48.23
CITY OF CHICAGO:Ward 22 Precinct 15,Ward 22,Chuy García,Chuy García,True,9.684500366679782,61.728395061728406,-11.11111111111111,30.126414980930612,6.990887295548837,-20.07783570086935,-6.172839506172839,1.449739902289036,0.83088814387105,-0.7162862926454178,0.0,1.0,0.0,0.0,46.62
CITY OF CHICAGO:Ward 22 Precinct 16,Ward 22,Chuy García,Chuy García,True,6.53380731972868,13.375796178343952,-14.87073783045931,16.84435890261912,3.459078707291774,-2.970209915608135,-11.611270410958909,1.4781240544424823,0.5088246087440143,-0.5278541277056914,0.1103245505270889,0.6418711510340182,0.1286844511786161,0.1162037798454639,6.74
CITY OF CHICAGO:Ward 22 Precinct 17,Ward 22,Chuy García,Lori Lightfoot,False,5.990376739731003,5.128205128205132,-2.044346468134811,8.447819177491331,-6.89016070988846,8.007394467987277,-16.789042232159208,1.8373609140468299,1.5374846834011853,-2.369405264738929,0.4205517264041667,0.4470765377795042,0.0193442234320593,0.0335806079724848,5.05
CITY OF CHICAGO:Ward 22 Precinct 18,Ward 22,Lori Lightfoot,Lori Lightfoot,True,6.656715518967188,25.581395348837212,0.8575844720063314,5.54073958979343,-19.273012619334363,12.254570999302572,-10.432698822777695,1.78418716302363,2.058332135745384,-1.0525983497540972,0.4647029683300521,0.4117711298540128,0.0303343632144466,0.027687358857996,6.21
CITY OF CHICAGO:Ward 22 Precinct 19,Ward 22,Chuy García,Chuy García,True,4.515827417024122,6.8235294117647065,-14.140385286145484,11.734321588673328,-0.5074830750596462,1.4966327154662284,-7.260284312708672,0.5594953417615959,0.4125174952847435,0.015499521093273547,0.0566713846343996,0.7158412217127145,0.2045489760627717,0.0071963663027809,2.73
CITY OF CHICAGO:Ward 21 Precinct 21,Ward 21,Lori Lightfoot,Lori Lightfoot,True,1.8845996746055065,19.289340101522843,-2.7473633530471617,-3.485849606654687,0.9966089774528231,-3.3906612984493356,0.14062816109786658,-0.2760566450113515,2.269713843873941,-1.7699155112568845,0.9341945902301172,0.0173597093257973,0.0484457004440855,0.0,2.47
CITY OF CHICAGO:Ward 23 Precinct 01,Ward 23,Paul Vallas,Paul Vallas,True,4.401752677970515,60.06191950464396,10.871748917315816,-3.4055727554179565,-3.7151702786377707,-10.874281367967884,4.833831425324274,0.5161041799421715,0.7428368279750258,-0.25447567118322273,0.0,0.4223394935300176,0.5059852903951784,0.0148416654123024,-36.04
CITY OF CHICAGO:Ward 23 Precinct 02,Ward 23,Paul Vallas,Paul Vallas,True,4.431280545605035,55.66218809980806,12.15671750998787,-3.8387715930902107,-3.6468330134357005,-11.155671355263594,2.002892254281252,1.23274662290269,0.9024940754355495,0.5141179404434194,0.0001356766657696,0.5629656879706016,0.4161315430033147,0.0015976063615931,-38.07
CITY OF CHICAGO:Ward 23 Precinct 03,Ward 23,Paul Vallas,Paul Vallas,True,3.5946335055618492,58.536585365853654,7.643711862171887,-4.2682926829268295,-4.2682926829268295,-7.620621622819666,2.803196064695792,0.9489047083913821,1.10315087102865,0.1008975495337544,0.0009965623220424,0.4949344205474249,0.4967483487949378,0.0018979014468033,-31.98
CITY OF CHICAGO:Ward 23 Precinct 04,Ward 23,Paul Vallas,Paul Vallas,True,3.4226883454905703,60.16260162601627,8.184405222472934,-2.8455284552845526,-1.2195121951219512,-9.99305772112771,2.8076905457206425,0.7371402618263996,0.6456586550330595,-0.9485137073373118,0.0013406204900149,0.4034403560648235,0.5799813935676947,0.0152376298774667,-34.48
CITY OF CHICAGO:Ward 23 Precinct 05,Ward 23,Paul Vallas,Paul Vallas,True,2.710277130303546,63.05882352941177,4.650187638515623,-3.7647058823529407,-1.1764705882352942,-7.790554286091209,1.790605912427358,0.9698313982232812,1.08195859131594,0.4579027452667212,0.0002090178109898,0.3798994156663717,0.5568144769362685,0.0276747217104414,-28.98
CITY OF CHICAGO:Ward 23 Precinct 06,Ward 23,Paul Vallas,Paul Vallas,True,4.599735148550278,53.96825396825397,13.502574813370671,-2.380952380952381,-2.380952380952381,-14.280922322639292,1.8248763831624633,0.7166394370369832,1.04248654616969,0.66847692411836,0.0,0.4300853465854613,0.5010105647909324,0.0215056990252463,-38.35
CITY OF CHICAGO:Ward 23 Precinct 07,Ward 23,Paul Vallas,Paul Vallas,True,4.287983437548933,49.25816023738873,12.74002036071652,-3.0544640637805154,-3.857566765578635,-6.67286571476962,-5.073847320981133,1.31514283284734,1.13017505767888,-0.4597853840388116,0.0,0.4743721930855626,0.5256278069144373,0.0,-24.61
CITY OF CHICAGO:Ward 23 Precinct 08,Ward 23,Paul Vallas,Paul Vallas,True,4.890137431747091,39.15857605177993,15.669944765126576,-1.3880345156652754,-2.26537216828479,-9.461066601391789,-8.412671940599491,0.6931848127982887,0.4952137667080486,0.73561088340247,0.0,0.5477674456941187,0.4522324754316687,0.0,-25.18
CITY OF CHICAGO:Ward 23 Precinct 09,Ward 23,Paul Vallas,Paul Vallas,True,3.0059013260534635,41.58215010141988,8.0618717005697,-4.040685821397581,-2.028397565922921,-3.0775261138777763,-5.16553678585729,1.182037667443058,0.14808656745092952,0.34306838590845584,0.0,0.617629635437425,0.3525614011015935,0.003846303229352,-23.99
CITY OF CHICAGO:Ward 23 Precinct 10,Ward 23,Paul Vallas,Paul Vallas,True,2.5681822098176217,35.26881720430107,6.200037776634781,-1.2433524392320066,-4.946236559139785,-1.7053980184695228,-4.234766595030766,1.1581535604834898,0.9421607591776997,-0.1153519703729209,0.0,0.6171618025341388,0.3653252000990173,0.0061557057395967,-17.37
CITY OF CHICAGO:Ward 23 Precinct 11,Ward 23,Chuy García,Paul Vallas,False,5.819994304667144,10.3960396039604,-18.50907633446206,10.026212882005863,1.8665367209259744,6.2446979456511675,-7.920792079207921,0.6784026689634101,1.10065007566073,0.21358573046003498,0.0,0.6463310054988618,0.3195392231806254,0.0260238886702512,0.27
CITY OF CHICAGO:Ward 23 Precinct 12,Ward 23,Paul Vallas,Paul Vallas,True,4.054045623016797,8.013937282229966,5.4874560092645295,4.560580298105801,-3.7055753883490876,-5.691488675714185,-10.663961433821235,1.1640891870244512,0.7810338527303711,0.37818013912471105,0.0009202527668593,0.6156205973412144,0.3706798898156324,0.0053757955010932,-9.29
CITY OF CHICAGO:Ward 23 Precinct 13,Ward 23,Chuy García,Paul Vallas,False,4.265642879533079,6.407766990291258,-14.67656878380491,9.62140425733166,0.894289013575962,0.457302765379175,-5.994532929489059,1.2989064792938334,0.9458259967343566,-0.23631281065567694,0.0375445205288838,0.7084503495967818,0.2300456224672986,0.0219260666539017,-3.43
CITY OF CHICAGO:Ward 23 Precinct 14,Ward 23,Chuy García,Chuy García,True,6.844655745030422,5.835543766578249,-20.366061431496377,13.890225280108176,2.970845828996424,5.553097879847963,-9.549071618037134,1.2397482557526194,0.5755239655632292,-0.6126717004414621,0.0192200115870942,0.7649667239457075,0.1846142500112176,0.0292636247647672,4.29
CITY OF CHICAGO:Ward 23 Precinct 15,Ward 23,Chuy García,Paul Vallas,False,6.851377478692976,4.4973544973545,-21.97544917797841,12.183405325731695,3.0435051624705154,7.8356297671212936,-8.465608465608465,0.12546746790119273,1.0924999083821,-0.08945455435012363,0.0022642718428813,0.7088790960508137,0.2620944358768547,0.0255966051055086,3.72
CITY OF CHICAGO:Ward 23 Precinct 16,Ward 23,Chuy García,Chuy García,True,8.08336822863004,28.01932367149758,-26.570048309178745,21.04842120266685,6.999046032176033,2.0979052943922993,-5.314009661835748,1.8139848086282402,0.4750636207867966,-0.34846689937560704,0.0130901145050982,0.8190037384986364,0.0907981931577377,0.0771078921226891,21.57
CITY OF CHICAGO:Ward 23 Precinct 17,Ward 23,Chuy García,Chuy García,True,7.910974225538067,23.134328358208954,-25.0,18.017235931276723,4.274681075458956,6.342620062607507,-7.462686567164178,1.1066684738629822,0.95248849001277,-0.13141320392141786,0.0,0.8562091395205295,0.0647166045249719,0.0790742559544986,21.93
CITY OF CHICAGO:Ward 23 Precinct 18,Ward 23,Chuy García,Chuy García,True,8.094966643310386,27.27272727272727,-27.27272727272727,20.7563453065643,3.520114582205805,5.139364854674511,-5.371900826446281,1.4982015307792724,0.9793162548504699,0.2217625182351822,0.0013945958566368,0.9119409315572296,0.0569129938128376,0.0297514787732959,19.24
CITY OF CHICAGO:Ward 23 Precinct 19,Ward 23,Chuy García,Chuy García,True,9.02588706866506,31.76470588235294,-24.705882352941178,24.348163352408882,8.133419341366638,-2.8749370511304773,-8.235294117647058,1.2197426036179029,0.9578125684378901,-1.7318451617704484,0.0102643004626225,0.8516048928884041,0.0838232110578667,0.0501355539481926,21.3
CITY OF CHICAGO:Ward 23 Precinct 20,Ward 23,Chuy García,Chuy García,True,7.140716093721682,30.857142857142854,-21.714285714285715,17.223566995923072,8.54218376288213,-3.0075423722405183,-4.0,1.2908705401640286,-0.22636208251174283,-1.1209172817662445,0.0134643641661481,0.8217445202444738,0.1002304109787444,0.0588486303433894,25.85
CITY OF CHICAGO:Ward 23 Precinct 21,Ward 23,Chuy García,Chuy García,True,9.886021367517719,16.56050955414013,-29.936305732484076,18.12213933118874,2.6237054165124554,15.536788386776657,-8.9171974522293,1.68000406289674,0.38943479115151425,-1.8825957669022528,0.0076296892761167,0.9752546638034764,0.0171155873004176,0.0,14.67
CITY OF CHICAGO:Ward 23 Precinct 22,Ward 23,Chuy García,Chuy García,True,9.699676330902255,12.280701754385964,-30.67201571067743,21.829904452791276,2.0324282376686447,10.166590173030137,-9.941520467836257,1.7291241733065998,-0.7233197485483506,-0.5025076833593437,0.0057063442355674,0.8222206963830412,0.1365842435054602,0.035488715875931,14.58
CITY OF CHICAGO:Ward 23 Precinct 23,Ward 23,Chuy García,Chuy García,True,7.695739598336145,15.81920903954802,-23.753966404952127,16.166022315855187,7.165240500174183,3.8921863196977933,-8.47457627118644,0.4852755720558214,-1.1902061119014273,-0.4384432908661888,0.0005744636846381,0.8438448582295143,0.1471235998115412,0.0002872004199536,11.14
CITY OF CHICAGO:Ward 23 Precinct 24,Ward 23,Chuy García,Chuy García,True,7.39695639178406,31.999999999999996,-23.42857142857143,20.782371052986097,2.876856927630347,4.012847237392869,-5.714285714285714,0.7595740791239572,0.9710389096214401,0.63010578466062,0.0383139926740304,0.8963839729391552,0.0649519473454645,0.0003501515259771,20.78
CITY OF CHICAGO:Ward 23 Precinct 25,Ward 23,Chuy García,Chuy García,True,7.678890959772293,13.017751479289942,-26.378625433223675,14.973742785353055,1.1252661169502853,9.075813388440984,-6.505399664019959,1.1898085173439592,1.15064258091483,-1.031829191931593,0.0331895437919756,0.9132827613756476,0.0535276948323767,0.0,0.96
CITY OF CHICAGO:Ward 23 Precinct 26,Ward 23,Chuy García,Chuy García,True,6.647176843791716,35.251798561151084,-23.021582733812952,17.020993476377843,1.8464758158133068,2.678038391606574,-4.316546762589928,1.75775384782818,0.35084713922439537,-2.185176583080549,0.0,0.9342833992325966,0.0657165085447092,0.0,10.82
CITY OF CHICAGO:Ward 23 Precinct 27,Ward 23,Chuy García,Chuy García,True,7.302355999938558,28.08219178082192,-20.54794520547945,18.763479524484403,0.9339509652636344,6.5005309742825315,-6.8493150684931505,1.73485860904364,-2.467844518241725,0.6209231342199301,0.034123263470099,0.8751833938990538,0.090693342630847,0.0,22.2
CITY OF CHICAGO:Ward 23 Precinct 28,Ward 23,Chuy García,Chuy García,True,5.323404039420835,5.829596412556054,-15.269720536413983,3.5084699189042294,-4.8177318775395115,11.489461385717926,-4.406454193815906,1.59480209193429,1.18452681583942,0.31606549520141736,0.0,0.929096215128259,0.0623294347332548,0.0085743501384861,-6.76
CITY OF CHICAGO:Ward 23 Precinct 29,Ward 23,Chuy García,Chuy García,True,6.706633248993272,33.6996336996337,-18.427097751674292,16.024709580635538,-2.0371034841920195,5.922002223266787,-7.326007326007327,0.9526447492858673,0.7638353569589138,-2.1996655199254405,0.0260626254086491,0.9391398860225264,0.0284185731320193,0.006378915436805,5.31
CITY OF CHICAGO:Ward 23 Precinct 30,Ward 23,Chuy García,Chuy García,True,8.590628138009677,20.76502732240437,-24.91342718558382,14.372308690180835,-2.3825914735042044,14.645390423242738,-9.836065573770492,1.63790717096038,0.5610263182346961,-0.37630826860024796,0.0415215848780122,0.9350528999706,0.0175268543389985,0.0058986608123892,7.69
CITY OF CHICAGO:Ward 23 Precinct 31,Ward 23,Chuy García,Chuy García,True,6.260005672047621,18.09954751131222,-21.550963699196135,12.051668397860556,-0.5733825926128887,7.036542065591778,-4.072398190045249,1.68393074683632,1.11798720749507,-1.9931724767429726,0.0022922775252033,0.8605969669433227,0.1158788649295942,0.0027149986877418,3.87
CITY OF CHICAGO:Ward 23 Precinct 32,Ward 23,Chuy García,Chuy García,True,5.335841779152231,12.290502793296094,-19.28539067880157,7.891153060419079,-0.8261564528723502,7.2689987950298685,-4.4321104350210705,1.6478844018856398,1.15087556849594,0.18416484069232497,0.0300286643073326,0.8557543499590354,0.0943314092512612,0.0065205564589041,-0.48
CITY OF CHICAGO:Ward 23 Precinct 33,Ward 23,Chuy García,Paul Vallas,False,4.091677508603785,3.4313725490196068,-10.54333394835182,7.517945586948148,-2.683641749709638,3.1787616878611367,-6.01271105733467,1.1619441519891773,0.6632156017993375,-0.9718662848363541,0.1246874530863424,0.6577434397714337,0.2126646721097345,0.0,-2.23
CITY OF CHICAGO:Ward 24 Precinct 01,Ward 24,Lori Lightfoot,Lori Lightfoot,True,3.3753216090694287,6.951871657754011,1.4321564712253099,-3.9101522876550914,-1.1915736063807247,0.13940106759024984,-12.531008258239293,1.89449049766029,4.04352349180752,1.86026719199695,0.9018418606325684,0.0728642595632097,0.0174647778108054,0.0,-2.11
CITY OF CHICAGO:Ward 24 Precinct 02,Ward 24,Lori Lightfoot,Lori Lightfoot,True,4.634286885564223,11.627906976744185,-7.55813953488372,-0.5005233778153595,8.2192469314462,-2.9069767441860463,-11.288901084767705,1.57109863134998,3.393532642951021,1.6358761371137545,0.9881093088883144,0.0118906104492534,0.0,0.0,1.67
CITY OF CHICAGO:Ward 24 Precinct 03,Ward 24,Lori Lightfoot,Lori Lightfoot,True,2.72135175597698,21.574344023323615,-5.5442691166227265,-1.7478058943267123,1.7314862776982631,-2.9154518950437316,-3.739583548262973,1.6737441911288402,3.4925276133991567,-0.9259455113334363,0.9646749902543746,0.0070631665556802,0.0211963627835545,0.0,1.22
CITY OF CHICAGO:Ward 24 Precinct 04,Ward 24,Lori Lightfoot,Lori Lightfoot,True,3.1363551651916843,18.543046357615893,-3.642384105960265,0.48537339352913433,2.224670234682141,-3.769139366479063,-8.798494991369054,1.3017647553425604,3.5583099312857116,1.3107045428855455,0.9578914649972714,0.0362770884844845,0.0050484241759223,0.0,4.51
CITY OF CHICAGO:Ward 24 Precinct 05,Ward 24,Lori Lightfoot,Lori Lightfoot,True,3.79628518631168,22.15568862275449,-2.50600171320187,2.62377163092935,-7.320749197023396,3.2974560663283947,-9.489837551018857,1.4846798973391362,3.4827501420176965,0.1650352926347451,0.776137161443641,0.1434921954192145,0.0092964981626622,0.0,3.94
CITY OF CHICAGO:Ward 24 Precinct 06,Ward 24,Lori Lightfoot,Lori Lightfoot,True,2.657111288787316,17.28395061728395,1.2743683174544842,-2.2065123540139426,-4.476977367813034,0.12154611078554825,-8.076403149319674,1.326194449414898,3.7457378047055103,0.02915075679143439,0.8825554874350401,0.0856232382881563,0.0267876990763259,0.0,1.86
CITY OF CHICAGO:Ward 24 Precinct 07,Ward 24,Lori Lightfoot,Lori Lightfoot,True,3.430233691386472,13.548387096774196,-2.612551156478983,2.2782115631230533,0.38708986753646646,-0.6959450472088624,-14.54388627785545,0.4838117405423588,3.39201937479204,3.0483545035545663,0.9037791000708102,0.0413780454719552,0.0464136987762809,0.0,2.47
CITY OF CHICAGO:Ward 24 Precinct 08,Ward 24,Lori Lightfoot,Lori Lightfoot,True,4.380339261189869,7.657657657657657,-2.3572145814924856,3.503022552907073,-0.3918496013864181,6.932282724738374,-17.372628683989763,1.0751686436401995,1.8794354074764388,-1.5311118938882045,0.7111571796673695,0.2656608956749505,0.0231819246576801,0.0,3.7
CITY OF CHICAGO:Ward 24 Precinct 09,Ward 24,Lori Lightfoot,Lori Lightfoot,True,2.6993821933796847,17.46031746031746,-1.000290479504557,-0.30923195883102716,-2.1603564789424157,2.078940195844953,-11.45909757223814,0.7985307468228721,3.0917944132361255,0.6968157016173864,0.7497279680153976,0.1129313534769514,0.1369397723852382,0.0004009462170343,6.58
CITY OF CHICAGO:Ward 24 Precinct 10,Ward 24,Lori Lightfoot,Lori Lightfoot,True,3.0535183539390633,8.21917808219178,0.5250773497414645,-0.5676238168610653,1.837800281233598,-2.532279804706863,-13.245617510185722,1.3067416578552724,3.3003465685601125,1.1126598423684075,0.8998125109790645,0.0431297526512758,0.0195535516139149,0.0,-3.37
CITY OF CHICAGO:Ward 24 Precinct 11,Ward 24,Lori Lightfoot,Lori Lightfoot,True,3.5715479394449225,12.149532710280376,-4.854529452303059,-0.5587123594745419,5.974434299508729,-2.4380639341955765,-10.357965135702896,1.166463837328651,3.013845904944924,-0.20836859210100409,0.9183019093227804,0.0302171610069258,0.0397653834522835,0.0,3.3
