joinfield,turnout_weight,demo_est_Paul Vallas,demo_est_Brandon Johnson,demo_est_Lori Lightfoot,demo_est_Chuy García,demo_est_Willie Wilson,demo_est_Kam Buckner,demo_est_Sophia King,final_est_Paul Vallas,final_est_Brandon Johnson,final_est_Lori Lightfoot,final_est_Chuy García,final_est_Willie Wilson,final_est_Kam Buckner,final_est_Sophia King,win_prob_Paul Vallas,median_pct_Paul Vallas,median_votes_Paul Vallas,win_prob_Brandon Johnson,median_pct_Brandon Johnson,median_votes_Brandon Johnson,win_prob_Lori Lightfoot,median_pct_Lori Lightfoot,median_votes_Lori Lightfoot,win_prob_Chuy García,median_pct_Chuy García,median_votes_Chuy García,win_prob_Willie Wilson,median_pct_Willie Wilson,median_votes_Willie Wilson,win_prob_Kam Buckner,median_pct_Kam Buckner,median_votes_Kam Buckner,win_prob_Sophia King,median_pct_Sophia King,median_votes_Sophia King
CITY OF CHICAGO:Ward 11 Precinct 16,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0332,0.22089825666521962,22.08982566652196,0.0,0.04883169747715084,4.883169747715084,0.00492,0.18242532479336537,18.24253247933654,0.9614,0.3208682820046127,32.08682820046127,0.00048,0.14738326961812565,14.738326961812565,0.0,0.03335562262657825,3.3355622626578247,0.0,0.03694027203813547,3.694027203813547
CITY OF CHICAGO:Ward 11 Precinct 17,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03388,0.2210046660043839,22.10046660043839,0.0,0.04883219495262427,4.883219495262427,0.00486,0.18263326157843401,18.2633261578434,0.96084,0.3212079884704471,32.12079884704471,0.00042,0.14732833452015948,14.732833452015948,0.0,0.03346358991622981,3.346358991622981,0.0,0.03701609497102588,3.701609497102588
CITY OF CHICAGO:Ward 11 Precinct 18,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0338,0.22100037232864092,22.100037232864093,0.0,0.0486405803721682,4.86405803721682,0.00458,0.18271845927615285,18.271845927615285,0.96088,0.3208873138710941,32.08873138710941,0.00074,0.1471474611802122,14.714746118021221,0.0,0.033345262576084604,3.33452625760846,0.0,0.036595695783987275,3.6595695783987274
CITY OF CHICAGO:Ward 11 Precinct 19,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03196,0.22093460259578088,22.093460259578087,0.0,0.0486891729769619,4.86891729769619,0.00508,0.18283212337048788,18.283212337048788,0.96254,0.3211973842486743,32.11973842486743,0.00042,0.147600305589776,14.760030558977599,0.0,0.03370582145907643,3.3705821459076426,0.0,0.03690668422537749,3.690668422537749
CITY OF CHICAGO:Ward 11 Precinct 20,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03412,0.22122978910576113,22.122978910576112,0.0,0.04870255688604827,4.870255688604827,0.0047,0.1827589662026957,18.27589662026957,0.96066,0.3210821354039539,32.10821354039539,0.00052,0.14750096758676046,14.750096758676046,0.0,0.03315611673544999,3.315611673544999,0.0,0.03675912416999617,3.675912416999617
CITY OF CHICAGO:Ward 11 Precinct 21,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03302,0.22159890923246983,22.159890923246984,0.0,0.04838234900466706,4.8382349004667065,0.0044,0.18281391695747407,18.281391695747406,0.96212,0.32107311331585214,32.107311331585215,0.00046,0.14745972874389288,14.745972874389288,0.0,0.032896691667697014,3.2896691667697016,0.0,0.03685409114947053,3.685409114947053
CITY OF CHICAGO:Ward 11 Precinct 22,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03336,0.22098643931760442,22.098643931760442,0.0,0.04870120443284777,4.870120443284777,0.00434,0.1825402551029031,18.254025510290308,0.9618,0.3209890246870114,32.09890246870114,0.0005,0.14743545247524467,14.743545247524468,0.0,0.03298995151920499,3.298995151920499,0.0,0.0368671577827476,3.68671577827476
CITY OF CHICAGO:Ward 11 Precinct 23,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0339,0.2212281265236694,22.122812652366942,0.0,0.04856100148728308,4.856100148728308,0.00484,0.18255233729823708,18.255233729823708,0.96068,0.3214960184702407,32.149601847024066,0.00058,0.14765175892408647,14.765175892408648,0.0,0.03280246890890518,3.2802468908905182,0.0,0.0369068096324676,3.6906809632467596
CITY OF CHICAGO:Ward 12 Precinct 01,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03292,0.221212812352153,22.1212812352153,0.0,0.04867142309639039,4.867142309639039,0.00466,0.18258416435728608,18.25841643572861,0.96206,0.32108955015193785,32.108955015193786,0.00036,0.14752724443240484,14.752724443240483,0.0,0.03293392608836511,3.293392608836511,0.0,0.03741023296324207,3.741023296324207
CITY OF CHICAGO:Ward 12 Precinct 02,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03454,0.221001872632636,22.1001872632636,0.0,0.04887032179912296,4.887032179912295,0.00444,0.18257756407243303,18.257756407243303,0.96058,0.3209144545379002,32.091445453790016,0.00044,0.14762372883985472,14.762372883985472,0.0,0.03315366883076083,3.3153668830760834,0.0,0.03674745768723395,3.674745768723395
CITY OF CHICAGO:Ward 12 Precinct 03,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03074,0.221160412586086,22.1160412586086,0.0,0.04893616005744994,4.893616005744994,0.00492,0.18236771464507584,18.236771464507584,0.96384,0.32118951150874275,32.118951150874274,0.0005,0.14746180052223043,14.746180052223043,0.0,0.032977545756677384,3.2977545756677387,0.0,0.03674729105157919,3.6747291051579185
CITY OF CHICAGO:Ward 12 Precinct 04,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03392,0.22075705928242864,22.075705928242865,0.0,0.04894986737948212,4.894986737948212,0.00442,0.1827079374992221,18.27079374992221,0.96122,0.32081151572928485,32.08115157292848,0.00044,0.14755289662065973,14.755289662065973,0.0,0.033214454142699704,3.3214454142699705,0.0,0.03709814142013819,3.709814142013819
CITY OF CHICAGO:Ward 12 Precinct 05,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03334,0.22150567409639815,22.150567409639816,0.0,0.048317076780118554,4.831707678011855,0.0045,0.18242914061345672,18.242914061345672,0.96178,0.3211640957773311,32.116409577733116,0.00038,0.1476386019754873,14.76386019754873,0.0,0.03368504210847518,3.368504210847518,0.0,0.036789249008095076,3.6789249008095077
CITY OF CHICAGO:Ward 12 Precinct 06,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03454,0.22112901585445865,22.112901585445865,0.0,0.048570512703182606,4.8570512703182604,0.0043,0.18305685485334727,18.305685485334728,0.96078,0.32113622504056044,32.113622504056046,0.00038,0.14729631119162503,14.729631119162503,0.0,0.03346431786764213,3.3464317867642133,0.0,0.0366761094685744,3.66761094685744
CITY OF CHICAGO:Ward 12 Precinct 07,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03284,0.22084368436839363,22.084368436839362,0.0,0.04859056793603958,4.859056793603958,0.0049,0.18278438694366678,18.278438694366677,0.96168,0.3211374235118011,32.11374235118011,0.00058,0.147666703938183,14.766670393818302,0.0,0.03336657899121315,3.336657899121315,0.0,0.03705684126415881,3.705684126415881
CITY OF CHICAGO:Ward 12 Precinct 08,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03392,0.22147378710590926,22.147378710590925,0.0,0.048550410888217405,4.85504108882174,0.0046,0.18270107878497632,18.270107878497633,0.9611,0.32118852896064787,32.11885289606479,0.00038,0.14766096339711354,14.766096339711353,0.0,0.03290542981753215,3.2905429817532155,0.0,0.036926995187463396,3.6926995187463394
CITY OF CHICAGO:Ward 12 Precinct 09,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0345,0.22101086838782139,22.101086838782138,0.0,0.048911193431899064,4.8911193431899065,0.0045,0.18257146082236828,18.257146082236826,0.96052,0.32079417376311814,32.07941737631182,0.00048,0.14758588611490203,14.758588611490204,0.0,0.03383031622188544,3.383031622188544,0.0,0.03704027481557191,3.7040274815571905
CITY OF CHICAGO:Ward 12 Precinct 10,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03328,0.22145297741113745,22.145297741113744,0.0,0.048619610009968284,4.861961000996828,0.00522,0.18300418373172406,18.300418373172405,0.96108,0.3209736937122321,32.09736937122321,0.00042,0.1474818751114389,14.74818751114389,0.0,0.033268382297470006,3.3268382297470005,0.0,0.0367340020682517,3.67340020682517
CITY OF CHICAGO:Ward 12 Precinct 11,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03474,0.22143171653826027,22.143171653826027,0.0,0.0486847591489305,4.86847591489305,0.00414,0.18256617307976164,18.256617307976164,0.96046,0.32115155817997393,32.11515581799739,0.00066,0.14773905788540453,14.773905788540453,0.0,0.03313604929257855,3.3136049292578553,0.0,0.036740005743583576,3.6740005743583577
CITY OF CHICAGO:Ward 12 Precinct 12,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03372,0.22096697348273414,22.096697348273413,0.0,0.04849230002295156,4.8492300022951556,0.00472,0.18237519456205556,18.237519456205558,0.96124,0.32153773712672673,32.153773712672674,0.00032,0.14763293922877316,14.763293922877315,0.0,0.03303306291848884,3.3033062918488842,0.0,0.03686547195048988,3.6865471950489876
CITY OF CHICAGO:Ward 12 Precinct 13,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03324,0.22082056702943775,22.082056702943774,0.0,0.04882875760562909,4.882875760562909,0.00446,0.18282722167383503,18.282722167383504,0.96188,0.32124232684364507,32.12423268436451,0.00042,0.14752239854251703,14.752239854251703,0.0,0.033435463751051095,3.3435463751051095,0.0,0.03679915524290435,3.679915524290435
CITY OF CHICAGO:Ward 12 Precinct 14,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.033,0.22097671054565968,22.097671054565968,0.0,0.048869411219546105,4.88694112195461,0.00448,0.18254182536495456,18.254182536495456,0.96194,0.3213455967155502,32.13455967155502,0.00058,0.14750845187219175,14.750845187219175,0.0,0.0330733727155124,3.30733727155124,0.0,0.03676043249029699,3.6760432490296995
CITY OF CHICAGO:Ward 12 Precinct 15,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03278,0.22136922369763046,22.136922369763045,0.0,0.04896567470812976,4.896567470812975,0.00492,0.18274967600627287,18.27496760062729,0.96176,0.3208094329807679,32.08094329807679,0.00054,0.14753876962425372,14.753876962425371,0.0,0.03307752678819536,3.307752678819536,0.0,0.03690499974824797,3.6904999748247973
CITY OF CHICAGO:Ward 12 Precinct 16,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03138,0.22078881373714815,22.078881373714815,0.0,0.04880867787649601,4.880867787649601,0.00462,0.18296208846067036,18.296208846067035,0.9636,0.32143842011868345,32.143842011868344,0.0004,0.14706905171075063,14.706905171075062,0.0,0.03332151955009005,3.332151955009005,0.0,0.03704356068782806,3.7043560687828063
CITY OF CHICAGO:Ward 12 Precinct 17,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0339,0.22128353826148336,22.128353826148338,0.0,0.048842137148893995,4.884213714889399,0.00452,0.182565076737906,18.2565076737906,0.96116,0.3213487835668216,32.134878356682165,0.00042,0.1474650066035102,14.74650066035102,0.0,0.033143593314620565,3.3143593314620565,0.0,0.036810510878539635,3.6810510878539633
CITY OF CHICAGO:Ward 12 Precinct 18,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03264,0.22110254342549146,22.110254342549148,0.0,0.048857017105992495,4.88570171059925,0.00416,0.1826874729778168,18.26874729778168,0.96258,0.3213176359441026,32.13176359441026,0.00062,0.14703288727349517,14.703288727349516,0.0,0.03339995581004143,3.339995581004143,0.0,0.036638101846047336,3.6638101846047335
CITY OF CHICAGO:Ward 12 Precinct 19,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03356,0.2214232018970123,22.14232018970123,0.0,0.048735871375209,4.8735871375209,0.00458,0.18236018688571137,18.236018688571136,0.96146,0.3209418334070425,32.094183340704255,0.0004,0.14735654678043292,14.735654678043291,0.0,0.03298306868212769,3.2983068682127694,0.0,0.03678736582820481,3.6787365828204814
CITY OF CHICAGO:Ward 12 Precinct 20,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0332,0.22138404027545128,22.13840402754513,0.0,0.04858987842599845,4.858987842599845,0.00514,0.18301628730908376,18.301628730908376,0.96118,0.3210521487658586,32.105214876585855,0.00048,0.1475046477926311,14.750464779263108,0.0,0.032726977398221085,3.2726977398221084,0.0,0.03682667620209156,3.682667620209156
CITY OF CHICAGO:Ward 12 Precinct 21,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03354,0.22095206337721074,22.095206337721073,0.0,0.0486594680902735,4.86594680902735,0.00444,0.18248591583851487,18.248591583851486,0.96152,0.32079633511943106,32.07963351194311,0.0005,0.14724464660090758,14.724464660090758,0.0,0.033824918518722866,3.3824918518722864,0.0,0.03703479061240586,3.703479061240586
CITY OF CHICAGO:Ward 12 Precinct 22,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03186,0.2210056190988553,22.10056190988553,0.0,0.04903384720470322,4.903384720470322,0.00424,0.18266454943245503,18.266454943245503,0.96342,0.3209094454385979,32.09094454385979,0.00048,0.1474624633022229,14.74624633022229,0.0,0.03314808792438961,3.3148087924389613,0.0,0.03696279180550155,3.696279180550155
CITY OF CHICAGO:Ward 13 Precinct 01,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0333,0.22088056836197853,22.088056836197854,0.0,0.048625670440480454,4.8625670440480455,0.00412,0.18289389471523204,18.289389471523204,0.96214,0.32105345456857026,32.10534545685702,0.00044,0.14748192344588948,14.748192344588947,0.0,0.033349168769928716,3.334916876992872,0.0,0.03687563065138097,3.687563065138097
CITY OF CHICAGO:Ward 13 Precinct 02,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03372,0.22112975591607986,22.112975591607984,0.0,0.04876417160480609,4.876417160480609,0.00466,0.18260360810250423,18.260360810250422,0.96116,0.32112506101785526,32.11250610178553,0.00046,0.14781346803024098,14.781346803024098,0.0,0.0332429128016658,3.3242912801665803,0.0,0.03670591243027325,3.670591243027325
CITY OF CHICAGO:Ward 13 Precinct 03,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03358,0.22092893898909166,22.092893898909168,0.0,0.04874504236146731,4.874504236146731,0.00472,0.18276198060801518,18.27619806080152,0.96114,0.3210872387529419,32.10872387529419,0.00056,0.14740689568767867,14.740689568767868,0.0,0.032919211380229574,3.2919211380229574,0.0,0.03706302687224988,3.706302687224988
CITY OF CHICAGO:Ward 13 Precinct 04,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03244,0.22138444912868357,22.13844491286836,0.0,0.04847330579951002,4.847330579951002,0.0052,0.18306080735970293,18.306080735970294,0.96176,0.3209958538782168,32.099585387821676,0.0006,0.14735978000377237,14.735978000377237,0.0,0.03279329956922073,3.2793299569220733,0.0,0.03702040651913781,3.702040651913781
CITY OF CHICAGO:Ward 13 Precinct 05,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03468,0.22134595039938215,22.134595039938215,0.0,0.04848819290800895,4.848819290800895,0.00452,0.1828449379066533,18.28449379066533,0.96046,0.32092479322129086,32.09247932212909,0.00034,0.1474051634122388,14.74051634122388,0.0,0.03328013986509444,3.3280139865094442,0.0,0.036783153101954603,3.6783153101954604
CITY OF CHICAGO:Ward 13 Precinct 06,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03322,0.22105058357826654,22.105058357826653,0.0,0.04866237105223058,4.866237105223058,0.00412,0.18276286130050215,18.276286130050217,0.9622,0.3208727600099375,32.08727600099375,0.00046,0.14737613956934656,14.737613956934656,0.0,0.033543173621046266,3.3543173621046267,0.0,0.03701589276979002,3.7015892769790018
CITY OF CHICAGO:Ward 13 Precinct 07,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03232,0.22092547967996432,22.09254796799643,0.0,0.04879939419261423,4.879939419261423,0.00532,0.1828984076933992,18.28984076933992,0.96172,0.3210624858954575,32.10624858954575,0.00064,0.14764359561689855,14.764359561689854,0.0,0.03287560667481288,3.287560667481288,0.0,0.03695877830318857,3.695877830318857
CITY OF CHICAGO:Ward 13 Precinct 08,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.0329,0.22078672179499986,22.078672179499986,0.0,0.04908397903209047,4.908397903209047,0.00428,0.18235471235910994,18.235471235910993,0.96234,0.32109011510795693,32.109011510795696,0.00048,0.14740091665961147,14.740091665961147,0.0,0.03305552809505119,3.305552809505119,0.0,0.03722614270443863,3.722614270443863
CITY OF CHICAGO:Ward 13 Precinct 09,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03464,0.22128176812745906,22.128176812745906,0.0,0.04841992850578326,4.841992850578326,0.00456,0.18291892842098867,18.291892842098868,0.96048,0.32133007443639416,32.133007443639414,0.00032,0.1474056236634505,14.740562366345051,0.0,0.033377526991703904,3.3377526991703905,0.0,0.03694221829002818,3.694221829002818
CITY OF CHICAGO:Ward 13 Precinct 10,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03292,0.22110296148117858,22.110296148117857,0.0,0.048687800907130624,4.868780090713062,0.00446,0.18272230301291476,18.272230301291476,0.9622,0.321186187487287,32.1186187487287,0.00042,0.1477401245959693,14.77401245959693,0.0,0.033380769619746585,3.3380769619746586,0.0,0.036679614610676904,3.6679614610676903
CITY OF CHICAGO:Ward 13 Precinct 11,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03304,0.2213772531101402,22.13772531101402,0.0,0.04855760071809231,4.855760071809231,0.00452,0.18255367245633652,18.255367245633654,0.96198,0.32142379315828434,32.142379315828435,0.00046,0.14763951460819877,14.763951460819877,0.0,0.03289722276696139,3.2897222766961387,0.0,0.036808406686088965,3.6808406686088966
CITY OF CHICAGO:Ward 13 Precinct 12,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03272,0.2209943124511237,22.09943124511237,0.0,0.04882254019845079,4.882254019845079,0.0046,0.18232433861821862,18.23243386182186,0.9622,0.3211588675439028,32.11588675439028,0.00048,0.14735015712539137,14.735015712539138,0.0,0.03329345263154021,3.3293452631540212,0.0,0.03690248479348429,3.690248479348429
CITY OF CHICAGO:Ward 13 Precinct 13,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03276,0.22118370438907958,22.11837043890796,0.0,0.04855358947194165,4.855358947194165,0.00426,0.1828014134560525,18.28014134560525,0.96264,0.32131930257308794,32.131930257308795,0.00034,0.1477647118136273,14.77647118136273,0.0,0.0332548364647776,3.32548364647776,0.0,0.03680238390102433,3.680238390102433
CITY OF CHICAGO:Ward 13 Precinct 14,100.0,0.17780465037711515,0.02778214518557875,0.15461241835904566,0.259208930961695,0.12597730436646928,0.012133363437065968,0.01602862732498834,0.21201773196552615,0.046609557083787875,0.17521787204693529,0.3080251131924655,0.14144049375264092,0.03175374128997765,0.03523801306183666,0.03372,0.22121842545362308,22.12184254536231,0.0,0.048655818156604344,4.865581815660434,0.00416,0.1827665227819211,18.27665227819211,0.9617,0.3210430094923201,32.10430094923201,0.00042,0.14727143568257417,14.727143568257418,0.0,0.0332164299961438,3.32164299961438,0.0,0.036968373229903845,3.6968373229903846
