JoinField,jurisdiction,township,total_votes,pred_Fine,pred_Biss,pred_Abughazaleh,pred_Simmons,pred_Amiwala,pred_Andrew,pred_Huynh,actual_Fine,actual_Biss,actual_Abughazaleh,actual_Simmons,actual_Amiwala,actual_Andrew,actual_Huynh,err_Fine,err_Biss,err_Abughazaleh,err_Simmons,err_Amiwala,err_Andrew,err_Huynh
COOK:8100021,COOK,New Trier,369.0,20.12910234396843,36.47802931322589,17.45029539093958,8.29994474035713,4.612206086555554,10.535281866814394,1.4299149884197044,27.91327913279133,34.959349593495936,11.924119241192411,0.5420054200542005,2.710027100271003,20.32520325203252,1.6260162601626018,-7.784176788822901,1.5186797197299526,5.526176149747169,7.757939320302929,1.9021789862845515,-9.789921385218125,-0.19610127174289738
COOK:8100024,COOK,New Trier,301.0,20.0431661356328,36.4124191405601,17.510706383235238,8.303867459951483,4.660620236039634,10.570837254577306,1.4331581202840962,27.242524916943523,35.880398671096344,13.953488372093023,0.9966777408637874,4.651162790697675,14.285714285714285,2.990033222591362,-7.199358781310725,0.5320204694637525,3.557218011142215,7.307189719087696,0.009457445341959136,-3.7148770311369788,-1.556875102307266
COOK:8100026,COOK,New Trier,510.0,20.046573044816448,36.42060210411134,17.50803431594246,8.306693704284207,4.649570121523494,10.569461396392114,1.433840043210591,23.333333333333332,36.07843137254902,11.176470588235295,0.7843137254901961,3.1372549019607843,24.509803921568626,0.9803921568627451,-3.2867602885168843,0.3421707315623195,6.331563727707165,7.522379978794011,1.5123152195627099,-13.940342525176511,0.45344788634784605
COOK:8100027,COOK,New Trier,296.0,20.04720667354224,36.42217806389628,17.507338354212674,8.307582847261376,4.647474643013963,10.569071982823964,1.4339221655301826,21.62162162162162,34.7972972972973,12.5,0.0,1.3513513513513513,29.72972972972973,0.0,-1.5744149480793794,1.6248807665989844,5.007338354212674,8.307582847261376,3.2961232916626115,-19.160657746905766,1.4339221655301826
COOK:8100003,COOK,New Trier,340.0,20.39505383342709,36.671852303859886,17.26402926163067,8.282504297742665,4.47738249422563,10.425349728276458,1.4186028111182605,23.235294117647058,38.529411764705884,8.823529411764707,0.8823529411764706,3.2352941176470593,24.705882352941178,0.5882352941176471,-2.8402402842199663,-1.857559460845998,8.440499849865965,7.4001513565661945,1.2420883765785704,-14.280532624664719,0.8303675170006134
COOK:8100031,COOK,New Trier,142.0,20.047893339090592,36.42380280321672,17.506890142745625,8.307987447240741,4.645265796562377,10.568855298152664,1.4340799032719609,18.30985915492958,27.464788732394368,14.788732394366196,2.8169014084507045,0.7042253521126761,33.80281690140845,2.112676056338028,1.7380341841610125,8.959014070822349,2.7181577483794293,5.491086038790037,3.941040444449701,-23.233961603255786,-0.6785961530660671
COOK:8100032,COOK,New Trier,221.0,20.0482006754922,36.42451319910061,17.506751377056514,8.308055569496382,4.644289702100002,10.568799811102965,1.4341643959320094,22.171945701357465,26.244343891402718,10.85972850678733,0.0,1.809954751131222,38.91402714932127,0.0,-2.123745025865265,10.180169307697891,6.647022870269183,8.308055569496382,2.83433495096878,-28.345227338218308,1.4341643959320094
COOK:8100033,COOK,New Trier,443.0,20.04790053272053,36.42382057337435,17.506882689876896,8.307996722603466,4.645242097350918,10.568851178004929,1.4340809363495868,21.44469525959368,32.95711060948081,10.835214446952596,1.3544018058690745,1.1286681715575622,31.82844243792325,0.4514672686230248,-1.39679472687315,3.4667099638935426,6.6716682429243,6.953594916734391,3.516573925793356,-21.259591259918324,0.982613667726562
COOK:8100034,COOK,New Trier,243.0,20.17019640805083,36.506439570377744,17.421363855831242,8.296811704922273,4.593948687087496,10.51813168157248,1.4278828224385958,28.39506172839506,40.74074074074074,13.991769547325102,1.646090534979424,2.05761316872428,11.11111111111111,2.05761316872428,-8.224865320344229,-4.234301170362997,3.4295943085061396,6.65072116994285,2.5363355183632166,-0.5929794295386301,-0.629730346285684
COOK:8100036,COOK,New Trier,505.0,20.04771956496766,36.42338413853054,17.507031150923577,8.307834676859056,4.645830378981074,10.568928639845147,1.4340461801736208,15.247524752475247,26.534653465346537,12.475247524752476,1.782178217821782,1.9801980198019802,41.18811881188119,0.7920792079207921,4.800194812492414,9.888730673184,5.0317836261711015,6.525656459037274,2.665632359179094,-30.619190172036042,0.6419669722528287
COOK:8100037,COOK,New Trier,395.0,21.13108958298587,37.20622180352568,16.748584752096424,8.233412895064486,4.107404493429142,10.121062502262724,1.3869987009163536,16.70886075949367,32.151898734177216,10.379746835443038,0.0,0.5063291139240507,39.74683544303797,0.5063291139240507,4.422228823492198,5.054323069348463,6.368837916653385,8.233412895064486,3.601075379505091,-29.62577294077525,0.8806695869923029
COOK:8100038,COOK,New Trier,410.0,20.04847619419132,36.425211856642456,17.506399476488166,8.308532206235988,4.643368542530649,10.568597419094129,1.4341890350979716,16.82926829268293,32.4390243902439,8.048780487804878,2.195121951219512,1.2195121951219512,38.29268292682927,0.975609756097561,3.2192079015083905,3.9861874663985546,9.457618988683288,6.1134102550164755,3.423856347408697,-27.724085507735143,0.4585792790004106
COOK:8100039,COOK,New Trier,206.0,21.726420163434774,33.12620882770402,18.68638111352757,7.951013551817457,4.885907040540529,11.333920843062828,1.2249231901934796,35.43689320388349,33.49514563106796,15.048543689320388,0.48543689320388345,0.9708737864077669,14.563106796116504,0.0,-13.710473040448719,-0.36893680336394397,3.6378374242071825,7.465576658613574,3.9150332541327617,-3.229185953053676,1.2249231901934796
COOK:8200001,COOK,Niles,248.0,20.96589206367162,28.81863843890492,20.717140949803987,9.489572892505723,8.442145052839622,9.431576352620691,1.0698089799341064,27.419354838709676,34.67741935483871,19.758064516129032,1.6129032258064515,4.435483870967742,9.67741935483871,2.4193548387096775,-6.453462775038055,-5.858780915933792,0.9590764336749551,7.8766696666992715,4.0066611818718805,-0.24584300221801847,-1.349545858775571
COOK:8200010,COOK,Niles,247.0,17.014537991087145,30.347480554349342,21.20113774900277,9.93932690832964,9.316597011965502,9.74112620080361,1.3745683147426524,10.931174089068826,26.31578947368421,19.838056680161944,3.2388663967611335,31.17408906882591,6.0728744939271255,2.42914979757085,6.08336390201832,4.031691080665134,1.363081068840824,6.700460511568506,-21.85749205686041,3.668251706876484,-1.0545814828281976
COOK:8200011,COOK,Niles,121.0,20.047805496290422,36.42356171318238,17.507069841910553,8.307712176022605,4.645573170943779,10.568965120114232,1.4340872118167092,41.32231404958678,30.57851239669421,14.049586776859504,4.132231404958678,0.8264462809917356,9.090909090909092,0.0,-21.274508553296357,5.8450493164881685,3.457483065051049,4.175480771063927,3.8191268899520434,1.4780560292051401,1.4340872118167092
COOK:8200012,COOK,Niles,172.0,17.015707823774775,30.350674040943577,21.198981374567367,9.942809364305564,9.312356536630157,9.739713132319242,1.3745324577400078,17.441860465116278,34.30232558139535,22.674418604651162,1.744186046511628,16.86046511627907,1.1627906976744187,5.813953488372093,-0.42615264134150266,-3.951651540451774,-1.475437230083795,8.198623317793936,-7.548108579648913,8.576922434644823,-4.439421030632085
COOK:8200013,COOK,Niles,191.0,18.50379849940169,26.899926772761017,22.504524157206426,9.676489833833582,9.73971635082176,10.438948948866576,1.1713701673896322,24.083769633507853,29.84293193717277,26.17801047120419,5.2356020942408374,6.282722513089005,4.712041884816754,3.664921465968586,-5.579971134106163,-2.9430051644117547,-3.6734863139977634,4.440887739592744,3.456993837732756,5.726907064049822,-2.4935512985789536
COOK:8200014,COOK,Niles,384.0,18.54133610829933,33.687321763808505,20.73635843362016,9.295111165195411,5.394755667899844,9.844060631696085,1.435830959761341,35.9375,33.85416666666667,19.010416666666664,3.3854166666666665,3.90625,3.90625,0.0,-17.39616389170067,-0.16684490285816622,1.7259417669534969,5.909694498528745,1.4885056678998438,5.937810631696085,1.435830959761341
COOK:8200015,COOK,Niles,303.0,17.01670418173178,30.35296136655044,21.19853319633245,9.942972167462004,9.30924001554314,9.739559384134049,1.3748044185268191,15.181518151815181,41.914191419141915,24.422442244224424,5.2805280528052805,8.58085808580858,3.3003300330033,1.3201320132013201,1.8351860299165974,-11.561230052591476,-3.2239090478919756,4.662444114656724,0.7283819297345584,6.439229351130749,0.054672405325498996
COOK:8200016,COOK,Niles,356.0,17.014815739116496,30.34831648864559,21.20037632802521,9.940657358317807,9.315501260638984,9.740602101041668,1.3745054544949202,23.03370786516854,35.95505617977528,19.101123595505616,4.213483146067416,12.359550561797752,2.8089887640449436,2.528089887640449,-6.0188921260520445,-5.606739691129693,2.099252732519595,5.727174212250391,-3.0440493011587684,6.931613336996724,-1.153584433145529
COOK:8200017,COOK,Niles,374.0,17.1678984858004,30.4653490514856,21.091351742302688,9.930677763508784,9.232004888156188,9.679120163187566,1.36837263583944,15.508021390374333,34.22459893048128,20.32085561497326,5.88235294117647,17.647058823529413,5.347593582887701,1.06951871657754,1.6598770954260669,-3.7592498789956785,0.7704961273294266,4.048324822332314,-8.415053935373225,4.331526580299865,0.29885391926189997
COOK:8200018,COOK,Niles,594.0,20.82348590847378,36.97815282012157,16.963810696870592,8.252081218197624,4.269929546013726,10.247912601674615,1.3994019389287635,36.36363636363637,35.69023569023569,13.468013468013467,1.5151515151515151,7.23905723905724,5.218855218855219,0.5050505050505051,-15.540150455162586,1.2879171298858836,3.495797228857125,6.736929703046108,-2.9691276930435135,5.0290573828193965,0.8943514338782584
COOK:8200019,COOK,Niles,526.0,21.72933557856616,33.1332575080773,18.683299405638497,7.954955367709111,4.876423316479743,11.332204118639048,1.225299435170803,75.8555133079848,16.53992395437262,3.6121673003802277,0.9505703422053232,1.3307984790874523,1.1406844106463878,0.5703422053231939,-54.12617772941863,16.593333553704678,15.071132105258268,7.004385025503788,3.5456248373922907,10.19151970799266,0.6549572298476092
COOK:8200020,COOK,Niles,204.0,17.016730332954076,30.352845330428668,21.199086525105425,9.94183551995199,9.309359738312065,9.739982608967722,1.3749346745607198,16.176470588235293,38.72549019607843,25.98039215686275,2.450980392156863,8.823529411764707,5.392156862745098,2.450980392156863,0.8402597447187823,-8.372644865649765,-4.7813056317573235,7.490855127795127,0.485830326547358,4.3478257462226235,-1.076045717596143
COOK:8200021,COOK,Niles,645.0,18.543104112348832,33.69175607274569,20.73437564451496,9.297783781496442,5.388813368901392,9.84289406138538,1.436047688887983,43.41085271317829,30.077519379844965,16.589147286821706,3.565891472868217,3.7209302325581395,2.3255813953488373,0.31007751937984496,-24.86774860082946,3.6142366929007252,4.145228357693252,5.7318923086282245,1.6678831363432525,7.517312666036542,1.1259701695081379
COOK:8200022,COOK,Niles,185.0,20.044732038350045,36.416573051014886,17.508032304862787,8.307807702751376,4.655248220742617,10.569234680310288,1.43314673224867,25.405405405405407,37.2972972972973,23.783783783783786,1.0810810810810811,9.18918918918919,2.1621621621621623,1.0810810810810811,-5.360673367055362,-0.8807242462824121,-6.2757514789209985,7.226726621670295,-4.533940968446572,8.407072518148127,0.3520656511675888
COOK:8200023,COOK,Niles,390.0,20.04465104418979,36.41629103543248,17.508417833411904,8.307152318683858,4.655576193140353,10.569483448952663,1.433202856469621,48.46153846153846,33.07692307692307,6.923076923076923,1.5384615384615385,7.179487179487179,2.307692307692308,0.5128205128205128,-28.41688741734867,3.3393679585094063,10.585340910334981,6.76869078022232,-2.5239109863468254,8.261791141260355,0.9203823436491083
COOK:8200024,COOK,Niles,275.0,15.558020003827236,27.70774183648609,24.32467075322848,10.900185399625911,10.030354028650937,9.036557513251283,1.3772451952107343,15.272727272727273,31.272727272727273,22.545454545454547,4.0,16.727272727272727,7.636363636363637,2.5454545454545454,0.2852927310999629,-3.5649854362411837,1.7792162077739349,6.9001853996259115,-6.69691869862179,1.4001938768876467,-1.1682093502438111
COOK:8200025,COOK,Niles,131.0,17.01598620381156,30.351113060554574,21.199498223387533,9.941558513292057,9.311714759919328,9.740155637179884,1.3747483321357288,16.030534351145036,45.038167938931295,12.213740458015266,2.2900763358778624,6.870229007633588,8.396946564885496,9.16030534351145,0.9854518526665252,-14.68705487837672,8.985757765372266,7.651482177414194,2.4414857522857396,1.3432090722943872,-7.785557011375721
COOK:8200027,COOK,Niles,145.0,16.115415700829708,28.823013692552788,23.653280590453324,10.598115107932957,9.168503146865634,9.188770944150406,1.387675547495861,17.24137931034483,37.24137931034483,24.82758620689655,2.7586206896551726,15.172413793103448,2.0689655172413794,0.6896551724137931,-1.1259636095151215,-8.418365617792045,-1.1743056164432275,7.839494418277784,-6.003910646237815,7.119805426909027,0.6980203750820679
COOK:8200028,COOK,Niles,464.0,21.730143729397437,33.1351793079682,18.68293611143604,7.955107927704251,4.87381582050571,11.332061243739815,1.2255305895292332,45.689655172413794,27.801724137931032,8.836206896551724,3.0172413793103448,1.293103448275862,13.36206896551724,0.0,-23.959511443016357,5.333455170037169,9.846729214884315,4.937866548393906,3.580712372229848,-2.030007721777425,1.2255305895292332
COOK:8200029,COOK,Niles,275.0,19.3944833029948,32.12916629989561,19.51123275566662,9.758491219299238,8.078817173969632,8.787912907043225,1.2746710714115432,36.36363636363637,44.0,9.090909090909092,1.4545454545454546,6.181818181818182,2.5454545454545454,0.36363636363636365,-16.969153060641567,-11.870833700104392,10.420323664757527,8.303945764753783,1.8969989921514507,6.24245836158868,0.9110347077751796
COOK:8200031,COOK,Niles,393.0,20.043237700317583,36.41271291386872,17.510201597000897,8.304746375846904,4.6602971749161615,10.570507311547114,1.4330716567832806,36.6412213740458,31.806615776081426,11.959287531806616,1.0178117048346056,11.959287531806616,6.106870229007633,0.5089058524173028,-16.597983673728216,4.606097137787291,5.550914065194281,7.286934671012298,-7.298990356890455,4.463637082539481,0.9241658043659778
COOK:8200033,COOK,Niles,366.0,18.45637732359246,33.23367210645114,19.444401910841155,9.16435490883678,7.098689548526988,10.134841213187697,1.4024377188444588,25.136612021857925,36.33879781420765,19.398907103825135,2.185792349726776,12.295081967213115,2.185792349726776,2.459016393442623,-6.6802346982654655,-3.105125707756514,0.045494807016019934,6.978562559110003,-5.196392418686127,7.94904886346092,-1.0565786745981642
COOK:8200034,COOK,Niles,223.0,17.01583388379148,30.35073382573714,21.19966159891207,9.941342102894271,9.312225031977668,9.74025086402672,1.3747274229413249,30.04484304932735,35.42600896860987,19.730941704035875,2.690582959641256,7.174887892376682,2.690582959641256,2.242152466367713,-13.029009165535872,-5.07527514287273,1.4687198948761946,7.250759143253015,2.1373371396009864,7.049667904385464,-0.8674250434263879
COOK:8200035,COOK,Niles,335.0,17.01510246407102,30.348845044295757,21.20066354493828,9.939863919122896,9.31475282985484,9.740872533971949,1.3746743940259534,9.850746268656717,25.970149253731346,22.08955223880597,0.8955223880597015,36.11940298507463,4.477611940298507,0.5970149253731344,7.164356195414303,4.378695790564411,-0.8888886938676919,9.044341531063194,-26.80465015521979,5.263260593673442,0.777659468652819
COOK:8200036,COOK,Niles,174.0,18.008882819865295,32.66017969567193,22.83976016758097,9.791360515675407,5.552708692220728,8.526642114611086,1.5552407246552495,13.218390804597702,33.33333333333333,31.03448275862069,2.8735632183908044,16.091954022988507,2.2988505747126435,1.1494252873563218,4.790492015267594,-0.6731536376614002,-8.19472259103972,6.9177972972846025,-10.539245330767779,6.227791539898442,0.4058154372989278
COOK:8200037,COOK,Niles,250.0,20.0427671980325,36.41172059068823,17.51006349992795,8.305282398370736,4.661720427947287,10.570357053954924,1.432863561359044,21.2,35.6,26.0,2.0,11.200000000000001,2.0,2.0,-1.1572328019674991,0.8117205906882319,-8.489936500072051,6.305282398370736,-6.538279572052714,8.570357053954924,-0.5671364386409561
COOK:8200039,COOK,Niles,307.0,17.018169824226568,30.35627164059479,21.198048448493868,9.942859293371804,9.304717852951203,9.73946517462345,1.375242496018965,14.332247557003258,40.390879478827365,15.63517915309446,4.234527687296417,14.332247557003258,10.097719869706841,0.9771986970684038,2.68592226722331,-10.034607838232574,5.562869295399407,5.708331606075387,-5.027529704052055,-0.3582546950833905,0.3980437989505613
COOK:8200004,COOK,Niles,184.0,17.070362235105325,30.390367465996988,21.16136288871728,9.9358165419243,9.285806193890773,9.718699053517678,1.372360351128319,34.78260869565217,17.934782608695652,25.0,0.0,14.673913043478262,5.978260869565218,1.6304347826086956,-17.712246460546847,12.455584857301336,-3.8386371112827185,9.9358165419243,-5.388106849587489,3.7404381839524605,-0.2580744314803767
COOK:8200040,COOK,Niles,455.0,17.016014384368773,30.35114976118457,21.19957539022469,9.941381725048224,9.311658653052843,9.7402192179456,1.3747755984559915,12.747252747252746,33.84615384615385,17.36263736263736,5.274725274725275,19.12087912087912,10.76923076923077,0.8791208791208791,4.268761637116027,-3.4950040849692776,3.8369380275873297,4.666656450322949,-9.809220467826277,-1.0290115512851692,0.4956547193351124
COOK:8200041,COOK,Niles,311.0,17.36200693507441,31.3210592670485,22.155500864902383,9.926884204293597,7.230454053021216,9.526317642181748,1.4125517637588163,15.755627009646304,38.58520900321543,20.90032154340836,2.2508038585209005,17.363344051446948,2.8938906752411575,2.2508038585209005,1.606379925428108,-7.264149736166932,1.2551793214940226,7.6760803457726965,-10.132889998425732,6.63242696694059,-0.8382520947620842
COOK:8200042,COOK,Niles,225.0,17.013567782586758,30.345233681429804,21.20163700663936,9.939041498868356,9.319654149332582,9.741323428155583,1.3743171832682364,14.666666666666666,37.77777777777778,20.0,2.666666666666667,16.444444444444446,6.222222222222222,2.2222222222222223,2.346901115920092,-7.432544096347975,1.2016370066393591,7.272374832201689,-7.124790295111865,3.519101205933361,-0.847905038953986
COOK:8200043,COOK,Niles,241.0,17.01803109064423,30.35592771824735,21.19819248157612,9.942671816615997,9.305180909523994,9.739548301065266,1.3752224126077095,22.40663900414938,31.12033195020747,21.991701244813278,5.394190871369295,11.20331950207469,7.883817427385892,0.0,-5.388607913505151,-0.7644042319601176,-0.7935087632371598,4.548480945246702,-1.898138592550696,1.8557308736793745,1.3752224126077095
COOK:8200044,COOK,Niles,310.0,17.01508660425463,30.348979699626685,21.200121647848626,9.940969822905618,9.314606645245586,9.740459864310695,1.3745504460888338,13.548387096774196,38.064516129032256,20.32258064516129,4.516129032258064,15.483870967741936,5.483870967741936,2.5806451612903225,3.4666995074804348,-7.715536429405571,0.8775410026873374,5.424840790647554,-6.16926432249635,4.2565888965687595,-1.2060947152014887
COOK:8200045,COOK,Niles,268.0,18.75243426294972,33.84083360719958,20.58636101395645,9.27735078885291,5.291979463416636,9.75908091460553,1.426734679299864,29.1044776119403,36.19402985074627,15.298507462686567,2.2388059701492535,11.567164179104477,4.477611940298507,1.1194029850746268,-10.35204334899058,-2.353196243546691,5.287853551269881,7.038544818703657,-6.275184715687841,5.281468974307023,0.3073316942252373
COOK:8200047,COOK,Niles,227.0,20.04490207065369,36.41692130772345,17.50812032137943,8.307544377699237,4.65474160437468,10.569314552524734,1.4332304959254434,56.82819383259912,21.58590308370044,14.537444933920703,0.4405286343612335,5.726872246696035,0.4405286343612335,0.4405286343612335,-36.78329176194543,14.831018224023008,2.9706753874587264,7.867015743338004,-1.0721306423213557,10.1287859181635,0.9927018615642098
COOK:8200048,COOK,Niles,181.0,18.53944904434401,33.682654642382126,20.738262836651295,9.29268337374508,5.401027208040919,9.845146643440938,1.4355509816763097,25.96685082872928,33.70165745856354,21.54696132596685,1.1049723756906076,12.70718232044199,4.41988950276243,0.5524861878453038,-7.427401784385271,-0.01900281618141264,-0.8086984893155567,8.187710998054472,-7.306155112401072,5.425257140678507,0.8830647938310059
COOK:8200049,COOK,Niles,522.0,18.543805765695925,33.69329101193638,20.73431299675968,9.297392579122878,5.386697478096755,9.842974911129808,1.4362999875392388,28.735632183908045,40.804597701149426,14.559386973180077,4.789272030651341,1.532567049808429,8.620689655172415,0.9578544061302682,-10.19182641821212,-7.111306689213045,6.174926023579603,4.5081205484715365,3.854130428288326,1.2222852559573933,0.47844558140897064
COOK:8200005,COOK,Niles,200.0,19.81980719118257,27.92268513679484,21.548968392955604,9.575072755816386,9.051366419507822,9.90030839386402,1.1165664401594406,56.99999999999999,24.0,12.0,1.5,4.5,1.0,0.0,-37.180192808817424,3.92268513679484,9.548968392955604,8.075072755816386,4.551366419507822,8.90030839386402,1.1165664401594406
COOK:8200051,COOK,Niles,139.0,17.014568189691058,30.34754346836437,21.201144745966,9.939290290087776,9.31650989280188,9.74113710178042,1.3745810415891655,23.021582733812952,33.81294964028777,28.05755395683453,2.877697841726619,10.071942446043165,0.7194244604316548,1.4388489208633095,-6.007014544121894,-3.465406171923398,-6.856409210868527,7.061592448361157,-0.7554325532412847,9.021712641348765,-0.06426787927414401
COOK:8200054,COOK,Niles,151.0,17.017418963508167,30.35444924517084,21.19870283136821,9.942097320062484,9.30717939593571,9.739820443492404,1.3751065307428274,21.85430463576159,35.76158940397351,21.85430463576159,6.622516556291391,7.9470198675496695,3.3112582781456954,2.6490066225165565,-4.836885672253423,-5.407140158802669,-0.6556018043933811,3.319580763771093,1.360159528386041,6.428562165346708,-1.273900091773729
COOK:8200055,COOK,Niles,197.0,17.01745075095991,30.35476467333172,21.197910392638278,9.943673577767068,9.306802468624662,9.739227194769416,1.3749456721896478,18.781725888324875,39.59390862944163,16.751269035532996,1.5228426395939088,15.228426395939088,6.598984771573605,1.5228426395939088,-1.7642751373649652,-9.23914395610991,4.446641357105282,8.42083093817316,-5.921623927314426,3.1402424231958115,-0.14789696740426095
COOK:8200056,COOK,Niles,328.0,17.017379797018467,30.354326528367807,21.19882572784168,9.941878362669616,9.307339449573764,9.739906087435369,1.3751187773739852,24.085365853658537,32.6219512195122,24.390243902439025,0.3048780487804878,7.926829268292683,10.060975609756099,0.6097560975609756,-7.06798605664007,-2.267624691144391,-3.191418174597345,9.637000313889128,1.380510181281081,-0.32106952232073027,0.7653626798130096
COOK:8200057,COOK,Niles,281.0,19.19297661671202,28.229370357581757,21.687972547950835,9.305581239523622,8.704827268169497,10.631482926227685,1.1825637741152593,17.437722419928825,31.316725978647685,28.11387900355872,3.202846975088968,12.099644128113878,6.049822064056939,1.7793594306049825,1.755254196783195,-3.087355621065928,-6.425906455607883,6.1027342644346545,-3.394816859944381,4.581660862170746,-0.5967956564897232
COOK:8200058,COOK,Niles,308.0,18.500891116083363,26.89297537475433,22.506631150745857,9.674418787369977,9.749112185714855,10.43999907520563,1.1707470404066471,17.857142857142858,36.038961038961034,15.909090909090908,3.896103896103896,19.155844155844157,5.844155844155844,1.2987012987012987,0.643748258940505,-9.145985664206705,6.597540241654949,5.7783148912660804,-9.406731970129302,4.595843231049787,-0.12795425829465157
COOK:8200006,COOK,Niles,327.0,18.83075706172904,27.15321226174076,22.26717989403271,9.650657260398305,9.57017593243534,10.305155956315438,1.1576363636290832,20.18348623853211,37.308868501529055,24.770642201834864,1.2232415902140672,9.785932721712538,6.727828746177369,0.0,-1.35272917680307,-10.155656239788296,-2.5034623078021525,8.427415670184237,-0.21575678927719721,3.577327210138069,1.1576363636290832
COOK:8200061,COOK,Niles,319.0,17.015725985255422,30.35049013943737,21.19969724821461,9.941350487647764,9.31255793405029,9.740257771491269,1.3746951641839311,19.435736677115987,26.64576802507837,26.64576802507837,3.1347962382445136,18.808777429467085,5.015673981191222,0.3134796238244514,-2.420010691860565,3.7047221143589972,-5.446070776863763,6.80655424940325,-9.496219495416796,4.724583790300047,1.0612155403594796
COOK:8200062,COOK,Niles,140.0,18.53880951460165,33.68101480908822,20.739095495407184,9.291485211262874,5.403215311248079,9.845655298493025,1.435499090179636,20.0,37.857142857142854,21.428571428571427,3.571428571428571,10.0,5.714285714285714,1.4285714285714286,-1.461190485398351,-4.176128048054636,-0.6894759331642426,5.7200566398343025,-4.596784688751921,4.13136958420731,0.006927661608207458
COOK:8200008,COOK,Niles,208.0,20.048006120299632,36.42426120963117,17.50611145471365,8.309341827950146,4.644760078161468,10.568346617269214,1.433947422255395,42.30769230769231,32.21153846153847,16.346153846153847,1.4423076923076923,5.288461538461538,2.403846153846154,0.0,-22.259686187392674,4.212722748092702,1.1599576085598038,6.867034135642453,-0.6437014603000701,8.16450046342306,1.433947422255395
COOK:8200009,COOK,Niles,147.0,20.966074897059848,28.819075931100087,20.7170216393967,9.489676340924362,8.441553588918694,9.431520551582892,1.069851781298068,30.612244897959183,45.57823129251701,12.244897959183673,0.0,0.6802721088435374,8.843537414965986,2.0408163265306123,-9.646170000899335,-16.759155361416923,8.472123680213029,9.489676340924362,7.761281480075157,0.5879831366169057,-0.9709645452325444
COOK:8300010,COOK,Northfield,193.0,20.18574683742846,36.52029336191477,17.410541545870313,8.296807264896046,4.581895078534318,10.511851340437907,1.4276393011988695,36.787564766839374,30.05181347150259,15.544041450777202,2.072538860103627,6.217616580310881,8.290155440414509,1.0362694300518136,-16.601817929410913,6.468479890412176,1.8665000950931105,6.224268404792419,-1.6357215017765627,2.2216959000233985,0.3913698711470559
COOK:8300012,COOK,Northfield,436.0,20.04788757529277,36.42375399753811,17.507023352010865,8.307747595194158,4.645310577971788,10.568943973818552,1.4341076584544297,41.51376146788991,30.045871559633024,11.46788990825688,0.6880733944954129,1.6055045871559634,14.449541284403669,0.22935779816513763,-21.465873892597138,6.3778824379050825,6.039133443753984,7.619674200698745,3.0398059908158244,-3.8805973105851166,1.204749860289292
COOK:8300013,COOK,Northfield,195.0,20.044721422564592,36.41613373495758,17.509563885233174,8.305016418211395,4.655591426947749,10.570261046877132,1.4334867954890296,55.38461538461539,19.48717948717949,13.333333333333334,0.0,5.641025641025641,2.051282051282051,4.102564102564102,-35.339893962050795,16.928954247778094,4.17623055189984,8.305016418211395,-0.985434214077892,8.51897899559508,-2.6690773070750726
COOK:8300019,COOK,Northfield,298.0,20.047253402762436,36.42224553192708,17.507466495264183,8.307320594219359,4.647356484560241,10.56916368372794,1.433968537819441,46.97986577181208,26.845637583892618,9.731543624161073,0.33557046979865773,2.348993288590604,13.422818791946309,0.33557046979865773,-26.932612369049643,9.576607948034464,7.775922871103109,7.971750124420701,2.298363195969637,-2.853655108218369,1.0983980680207832
COOK:8300020,COOK,Northfield,250.0,22.45613903932101,38.16015365728072,15.821147567219056,8.141296979571845,3.4537584315737644,9.57327772200166,1.3290013333126225,47.199999999999996,36.4,7.6,0.8,0.8,7.199999999999999,0.0,-24.743860960678987,1.7601536572807248,8.221147567219056,7.341296979571845,2.653758431573764,2.37327772200166,1.3290013333126225
COOK:8300021,COOK,Northfield,380.0,21.7297857466678,33.1342860575361,18.683738964014022,7.95381114946267,4.874998813791191,11.33255993283105,1.2255940659778397,42.368421052631575,28.68421052631579,11.578947368421053,0.0,2.368421052631579,14.210526315789473,0.7894736842105263,-20.638635305963774,4.45007553122031,7.104791595592969,7.95381114946267,2.5065777611596114,-2.877966382958423,0.4361203817673134
COOK:8300023,COOK,Northfield,173.0,22.909551972539003,28.699397909113525,24.109017522620704,6.100498507426405,5.973685266528037,8.929687971966437,2.21293558008656,31.213872832369944,31.79190751445087,4.046242774566474,0.5780346820809248,1.1560693641618496,29.47976878612717,1.7341040462427744,-8.304320859830941,-3.0925096053373444,20.06277474805423,5.52246382534548,4.817615902366187,-20.550080814160733,0.47883153384378563
COOK:8300024,COOK,Northfield,249.0,20.04660215341383,36.42068477195908,17.507964544636174,8.306803597430715,4.649466193962372,10.569418144295144,1.4338353245833568,41.76706827309237,32.53012048192771,11.646586345381527,1.2048192771084338,3.2128514056224895,9.236947791164658,0.4016064257028112,-21.72046611967854,3.890564290031371,5.861378199254647,7.101984320322281,1.4366147883398823,1.3324703531304856,1.0322288988805457
COOK:8300025,COOK,Northfield,204.0,20.045638522875414,36.41841336902191,17.50856162236812,8.306294108001268,4.652559503442271,10.569700811220567,1.4336067933511218,49.01960784313725,19.11764705882353,19.607843137254903,0.49019607843137253,1.9607843137254901,9.803921568627452,0.0,-28.973969320261837,17.300766310198384,-2.0992815148867834,7.816098029569895,2.6917751897167808,0.7657792425931156,1.4336067933511218
